id,value,station_id,parameter_id,unix_timestamp,norm_time
5669345734,16.5,1161114004,122,1492822963000000000,-0.4519178074311111
5669347577,15.0,1161114004,122,1492823011000000000,-0.4385844740977778
5669347580,13.5,1161114004,122,1492823012000000000,-0.43830669632
5669347671,12.5,1161114004,122,1492823013000000000,-0.4380289185422222
5669347674,11.0,1161114004,122,1492823013000000000,-0.4380289185422222
5669347677,9.5,1161114004,122,1492823014000000000,-0.43775114076444444
5669347747,8.0,1161114004,122,1492823015000000000,-0.43747336298666667
5669356485,9.5,1161114004,122,1492823196000000000,-0.3871955852088889
5669356488,11.0,1161114004,122,1492823196000000000,-0.3871955852088889
5669356491,12.5,1161114004,122,1492823197000000000,-0.3869178074311111
5669356584,14.0,1161114004,122,1492823198000000000,-0.38664002965333333
5669356587,15.5,1161114004,122,1492823199000000000,-0.38636225187555556
5669356727,18.0,1161114004,122,1492823200000000000,-0.3860844740977778
5669356590,17.0,1161114004,122,1492823200000000000,-0.3860844740977778
5669358255,17.0,1161114004,122,1492823234000000000,-0.3766400296533333
5669358900,16.0,1161114004,122,1492823245000000000,-0.3735844740977778
5669369162,13.5,1161114004,122,1492823476000000000,-0.30941780743111114
5669369158,15.0,1161114004,122,1492823476000000000,-0.30941780743111114
5669369164,12.5,1161114004,122,1492823477000000000,-0.3091400296533333
5669369216,11.0,1161114004,122,1492823478000000000,-0.30886225187555555
5669369220,9.5,1161114004,122,1492823479000000000,-0.3085844740977778
5669369223,8.5,1161114004,122,1492823480000000000,-0.30830669632
5669377306,12.0,1161114004,122,1492823668000000000,-0.2560844740977778
5669377303,10.5,1161114004,122,1492823668000000000,-0.2560844740977778
5669377374,13.5,1161114004,122,1492823669000000000,-0.25580669632
5669377377,15.0,1161114004,122,1492823670000000000,-0.2555289185422222
5669377380,17.0,1161114004,122,1492823671000000000,-0.25525114076444444
5669377498,18.0,1161114004,122,1492823673000000000,-0.2546955852088889
5669378832,17.0,1161114004,122,1492823703000000000,-0.24636225187555555
5669379473,16.0,1161114004,122,1492823714000000000,-0.24330669632
5669386935,14.0,1161114004,122,1492823883000000000,-0.19636225187555556
5669386938,12.5,1161114004,122,1492823884000000000,-0.19608447409777777
5669387014,11.5,1161114004,122,1492823885000000000,-0.19580669632
5669387020,8.5,1161114004,122,1492823886000000000,-0.19552891854222224
5669387017,10.0,1161114004,122,1492823886000000000,-0.19552891854222224
5669394921,9.5,1161114004,122,1492824063000000000,-0.14636225187555554
5669394924,11.0,1161114004,122,1492824064000000000,-0.14608447409777778
5669395013,13.5,1161114004,122,1492824065000000000,-0.14580669632
5669395010,12.0,1161114004,122,1492824065000000000,-0.14580669632
5669395016,15.5,1161114004,122,1492824066000000000,-0.14552891854222222
5669395115,17.0,1161114004,122,1492824067000000000,-0.14525114076444445
5669395118,18.0,1161114004,122,1492824068000000000,-0.14497336298666666
5669396678,17.0,1161114004,122,1492824100000000000,-0.13608447409777777
5669397079,16.0,1161114004,122,1492824110000000000,-0.13330669632
5669411108,15.0,1161114004,122,1492824422000000000,-0.04664002965333333
5669411111,13.5,1161114004,122,1492824422000000000,-0.04664002965333333
5669411181,11.0,1161114004,122,1492824424000000000,-0.04608447409777778
5669411178,12.5,1161114004,122,1492824424000000000,-0.04608447409777778
5669411183,9.5,1161114004,122,1492824425000000000,-0.04580669632
5669411259,8.0,1161114004,122,1492824426000000000,-0.04552891854222222
5669419956,9.0,1161114004,122,1492824621000000000,0.008637748124444445
5669419959,10.5,1161114004,122,1492824622000000000,0.008915525902222223
5669419962,12.0,1161114004,122,1492824622000000000,0.008915525902222223
5669420018,13.5,1161114004,122,1492824623000000000,0.00919330368
5669420021,15.0,1161114004,122,1492824624000000000,0.009471081457777778
5669420024,16.5,1161114004,122,1492824624000000000,0.009471081457777778
5669420143,17.5,1161114004,122,1492824626000000000,0.010026637013333334
5669420146,18.5,1161114004,122,1492824627000000000,0.010304414791111112
5669421575,17.5,1161114004,122,1492824657000000000,0.018637748124444443
5669422139,16.5,1161114004,122,1492824666000000000,0.021137748124444446
5669422758,15.5,1161114004,122,1492824680000000000,0.025026637013333332
5669428039,16.5,1161114004,122,1492824779000000000,0.052526637013333335
5669431957,14.5,1161114004,122,1492824861000000000,0.07530441479111111
5669431960,13.5,1161114004,122,1492824862000000000,0.07558219256888889
5669432062,11.0,1161114004,122,1492824863000000000,0.07585997034666667
5669431963,12.0,1161114004,122,1492824863000000000,0.07585997034666667
5669432065,9.5,1161114004,122,1492824864000000000,0.07613774812444445
5669432068,8.0,1161114004,122,1492824865000000000,0.07641552590222223
5669439734,9.5,1161114004,122,1492825041000000000,0.12530441479111112
5669439737,11.0,1161114004,122,1492825042000000000,0.1255821925688889
5669439740,12.5,1161114004,122,1492825042000000000,0.1255821925688889
5669439835,14.0,1161114004,122,1492825043000000000,0.12585997034666666
5669439838,15.5,1161114004,122,1492825044000000000,0.12613774812444445
5669439841,17.0,1161114004,122,1492825045000000000,0.12641552590222221
5669439932,18.0,1161114004,122,1492825045000000000,0.12641552590222221
5669441300,17.0,1161114004,122,1492825077000000000,0.1353044147911111
5669441741,16.0,1161114004,122,1492825089000000000,0.13863774812444443
5669448867,15.0,1161114004,122,1492825240000000000,0.18058219256888888
5669448869,13.5,1161114004,122,1492825241000000000,0.18085997034666668
5669448872,12.5,1161114004,122,1492825242000000000,0.18113774812444444
5669448943,11.0,1161114004,122,1492825243000000000,0.18141552590222224
5669448946,9.5,1161114004,122,1492825244000000000,0.18169330368
5669448949,8.5,1161114004,122,1492825245000000000,0.18197108145777777
5669456438,10.5,1161114004,122,1492825422000000000,0.23113774812444443
5669456440,12.0,1161114004,122,1492825423000000000,0.23141552590222222
5669456443,13.5,1161114004,122,1492825424000000000,0.23169330368
5669456543,15.0,1161114004,122,1492825424000000000,0.23169330368
5669456546,16.5,1161114004,122,1492825425000000000,0.23197108145777778
5669456629,17.5,1161114004,122,1492825427000000000,0.23252663701333334
5669457910,16.5,1161114004,122,1492825460000000000,0.24169330368
5669458646,15.5,1161114004,122,1492825479000000000,0.24697108145777777
5669471434,16.5,1161114004,122,1492825749000000000,0.32197108145777775
5669472033,15.0,1161114004,122,1492825764000000000,0.32613774812444446
5669472036,13.5,1161114004,122,1492825765000000000,0.3264155259022222
5669472039,12.5,1161114004,122,1492825766000000000,0.32669330368
5669472157,11.0,1161114004,122,1492825767000000000,0.32697108145777776
5669472163,8.0,1161114004,122,1492825768000000000,0.3272488592355556
5669472160,9.5,1161114004,122,1492825768000000000,0.3272488592355556
5669479917,10.5,1161114004,122,1492825956000000000,0.3794710814577778
5669479914,9.0,1161114004,122,1492825956000000000,0.3794710814577778
5669479920,12.0,1161114004,122,1492825957000000000,0.37974885923555557
5669480016,13.5,1161114004,122,1492825958000000000,0.38002663701333333
5669480019,15.0,1161114004,122,1492825959000000000,0.3803044147911111
5669480022,16.5,1161114004,122,1492825960000000000,0.38058219256888887
5669480100,17.5,1161114004,122,1492825961000000000,0.3808599703466667
5669480191,18.5,1161114004,122,1492825964000000000,0.38169330368
5669480913,17.5,1161114004,122,1492825980000000000,0.38613774812444446
5669481782,16.5,1161114004,122,1492825997000000000,0.39085997034666664
5669482468,15.5,1161114004,122,1492826012000000000,0.39502663701333335
5669488806,14.5,1161114004,122,1492826140000000000,0.4305821925688889
5669488811,13.0,1161114004,122,1492826140000000000,0.4305821925688889
5669488936,12.0,1161114004,122,1492826141000000000,0.4308599703466667
5669488939,10.5,1161114004,122,1492826142000000000,0.43113774812444444
5669488942,9.0,1161114004,122,1492826143000000000,0.4314155259022222
5669489044,8.0,1161114004,122,1492826143000000000,0.4314155259022222
5669496723,9.5,1161114004,122,1492826318000000000,0.4800266370133333
5669496725,10.5,1161114004,122,1492826319000000000,0.48030441479111113
5669496728,12.0,1161114004,122,1492826320000000000,0.4805821925688889
5669496827,13.5,1161114004,122,1492826320000000000,0.4805821925688889
5669496830,15.5,1161114004,122,1492826321000000000,0.48085997034666667
5669496833,17.0,1161114004,122,1492826322000000000,0.48113774812444443
5669497031,18.0,1161114004,122,1492826325000000000,0.4819710814577778
5669498252,17.0,1161114004,122,1492826355000000000,0.4903044147911111
5669498652,16.0,1161114004,122,1492826366000000000,0.4933599703466667
