id,value,station_id,parameter_id,unix_timestamp,norm_time
5701856569,15.0,1161114004,122,1493427656000000000,-0.47448355064888886
5701856576,12.5,1161114004,122,1493427657000000000,-0.4742057728711111
5701856572,14.0,1161114004,122,1493427657000000000,-0.4742057728711111
5701856668,11.0,1161114004,122,1493427658000000000,-0.47392799509333333
5701856671,9.5,1161114004,122,1493427659000000000,-0.47365021731555557
5701856674,8.5,1161114004,122,1493427660000000000,-0.4733724395377778
5701861102,8.0,1161114004,122,1493427742000000000,-0.45059466176
5701865778,9.0,1161114004,122,1493427835000000000,-0.42476132842666664
5701865780,10.0,1161114004,122,1493427836000000000,-0.4244835506488889
5701865783,11.5,1161114004,122,1493427837000000000,-0.4242057728711111
5701865848,12.5,1161114004,122,1493427838000000000,-0.42392799509333334
5701865850,14.0,1161114004,122,1493427839000000000,-0.4236502173155556
5701865853,16.0,1161114004,122,1493427839000000000,-0.4236502173155556
5701865964,17.5,1161114004,122,1493427841000000000,-0.42309466176
5701866062,18.0,1161114004,122,1493427842000000000,-0.4228168839822222
5701866636,18.0,1161114004,122,1493427854000000000,-0.41948355064888887
5701867834,17.0,1161114004,122,1493427880000000000,-0.4122613284266667
5701868860,16.0,1161114004,122,1493427898000000000,-0.4072613284266667
5701870732,17.0,1161114004,122,1493427932000000000,-0.3978168839822222
5701875975,14.0,1161114004,122,1493428035000000000,-0.3692057728711111
5701875852,15.0,1161114004,122,1493428035000000000,-0.3692057728711111
5701875978,12.5,1161114004,122,1493428036000000000,-0.36892799509333335
5701875981,11.0,1161114004,122,1493428037000000000,-0.36865021731555553
5701876100,9.5,1161114004,122,1493428038000000000,-0.36837243953777776
5701876102,8.5,1161114004,122,1493428039000000000,-0.36809466176
5701886207,9.0,1161114004,122,1493428213000000000,-0.31976132842666666
5701886212,10.5,1161114004,122,1493428214000000000,-0.3194835506488889
5701886215,11.5,1161114004,122,1493428215000000000,-0.3192057728711111
5701886315,13.0,1161114004,122,1493428216000000000,-0.31892799509333336
5701886318,14.5,1161114004,122,1493428217000000000,-0.31865021731555554
5701886321,16.5,1161114004,122,1493428217000000000,-0.31865021731555554
5701886428,17.0,1161114004,122,1493428218000000000,-0.3183724395377778
5701886431,18.0,1161114004,122,1493428220000000000,-0.31781688398222224
5701887119,18.0,1161114004,122,1493428232000000000,-0.3144835506488889
5701888536,17.0,1161114004,122,1493428259000000000,-0.3069835506488889
5701892769,17.0,1161114004,122,1493428343000000000,-0.28365021731555556
5701893566,17.0,1161114004,122,1493428356000000000,-0.28003910620444444
5701894514,17.0,1161114004,122,1493428374000000000,-0.27503910620444444
5701896372,15.0,1161114004,122,1493428414000000000,-0.2639279950933333
5701896465,12.0,1161114004,122,1493428415000000000,-0.26365021731555555
5701896374,13.5,1161114004,122,1493428415000000000,-0.26365021731555555
