id,value,station_id,parameter_id,unix_timestamp,norm_time
5740418388,14.0,1161114004,122,1494154807000000000,-0.48824820736
5740418385,15.5,1161114004,122,1494154807000000000,-0.48824820736
5740418391,12.5,1161114004,122,1494154808000000000,-0.4879704295822222
5740418479,11.0,1161114004,122,1494154809000000000,-0.48769265180444443
5740418485,8.0,1161114004,122,1494154810000000000,-0.48741487402666667
5740418482,9.5,1161114004,122,1494154810000000000,-0.48741487402666667
5740421083,8.0,1161114004,122,1494154860000000000,-0.47352598513777777
5740421321,8.0,1161114004,122,1494154865000000000,-0.4721370962488889
5740424517,8.0,1161114004,122,1494154926000000000,-0.45519265180444446
5740427515,9.0,1161114004,122,1494154986000000000,-0.4385259851377778
5740427519,10.0,1161114004,122,1494154987000000000,-0.43824820736
5740427523,11.0,1161114004,122,1494154988000000000,-0.4379704295822222
5740427574,12.5,1161114004,122,1494154989000000000,-0.43769265180444444
5740427578,14.0,1161114004,122,1494154990000000000,-0.4374148740266667
5740427581,16.0,1161114004,122,1494154990000000000,-0.4374148740266667
5740427700,17.5,1161114004,122,1494154992000000000,-0.4368593184711111
5740427702,18.0,1161114004,122,1494154993000000000,-0.4365815406933333
5740427914,18.0,1161114004,122,1494154997000000000,-0.4354704295822222
5740429111,18.0,1161114004,122,1494155015000000000,-0.4304704295822222
5740429788,17.0,1161114004,122,1494155031000000000,-0.4260259851377778
5740431113,17.0,1161114004,122,1494155053000000000,-0.41991487402666666
5740431256,17.0,1161114004,122,1494155055000000000,-0.41935931847111113
5740431258,17.0,1161114004,122,1494155057000000000,-0.41880376291555554
5740431593,17.0,1161114004,122,1494155062000000000,-0.41741487402666666
5740431594,17.0,1161114004,122,1494155063000000000,-0.4171370962488889
5740437183,17.0,1161114004,122,1494155166000000000,-0.38852598513777775
5740438302,17.0,1161114004,122,1494155187000000000,-0.38269265180444445
5740438608,17.0,1161114004,122,1494155195000000000,-0.3804704295822222
5740442579,15.5,1161114004,122,1494155266000000000,-0.36074820736
5740442582,14.0,1161114004,122,1494155267000000000,-0.3604704295822222
5740442684,12.5,1161114004,122,1494155268000000000,-0.36019265180444443
5740442687,11.0,1161114004,122,1494155269000000000,-0.35991487402666666
5740442799,8.0,1161114004,122,1494155270000000000,-0.3596370962488889
5740442690,9.5,1161114004,122,1494155270000000000,-0.3596370962488889
5740452259,9.0,1161114004,122,1494155447000000000,-0.3104704295822222
5740452264,11.5,1161114004,122,1494155448000000000,-0.31019265180444444
5740452261,10.0,1161114004,122,1494155448000000000,-0.31019265180444444
5740452338,13.0,1161114004,122,1494155449000000000,-0.3099148740266667
5740452341,14.5,1161114004,122,1494155450000000000,-0.3096370962488889
5740452344,16.0,1161114004,122,1494155451000000000,-0.3093593184711111
5740452494,18.0,1161114004,122,1494155452000000000,-0.3090815406933333
5740452491,17.0,1161114004,122,1494155452000000000,-0.3090815406933333
5740452642,19.0,1161114004,122,1494155455000000000,-0.30824820736
5740453155,19.0,1161114004,122,1494155465000000000,-0.3054704295822222
5740453884,18.0,1161114004,122,1494155481000000000,-0.3010259851377778
5740454477,18.0,1161114004,122,1494155494000000000,-0.29741487402666666
5740454783,17.0,1161114004,122,1494155498000000000,-0.29630376291555555
5740455539,17.0,1161114004,122,1494155517000000000,-0.2910259851377778
5740463414,15.5,1161114004,122,1494155671000000000,-0.24824820736
5740463418,14.0,1161114004,122,1494155671000000000,-0.24824820736
5740463424,12.5,1161114004,122,1494155672000000000,-0.24797042958222223
5740463540,11.0,1161114004,122,1494155673000000000,-0.24769265180444444
5740463546,9.5,1161114004,122,1494155674000000000,-0.24741487402666668
5740463550,8.0,1161114004,122,1494155675000000000,-0.24713709624888888
5740470665,8.0,1161114004,122,1494155798000000000,-0.21297042958222223
5740471711,8.0,1161114004,122,1494155818000000000,-0.20741487402666667
5740471712,8.0,1161114004,122,1494155820000000000,-0.2068593184711111
5740473018,8.0,1161114004,122,1494155843000000000,-0.20047042958222222
5740473346,9.0,1161114004,122,1494155850000000000,-0.19852598513777778
5740473348,10.0,1161114004,122,1494155851000000000,-0.19824820736
5740473351,11.5,1161114004,122,1494155852000000000,-0.19797042958222222
5740473460,14.5,1161114004,122,1494155853000000000,-0.19769265180444445
5740473456,13.0,1161114004,122,1494155853000000000,-0.19769265180444445
5740473463,16.0,1161114004,122,1494155854000000000,-0.19741487402666666
5740473587,17.0,1161114004,122,1494155855000000000,-0.1971370962488889
5740473683,18.0,1161114004,122,1494155857000000000,-0.19658154069333333
5740473914,18.0,1161114004,122,1494155861000000000,-0.19547042958222222
5740474702,18.0,1161114004,122,1494155876000000000,-0.19130376291555556
5740475607,17.0,1161114004,122,1494155897000000000,-0.18547042958222223
5740477297,17.0,1161114004,122,1494155932000000000,-0.17574820736
5740477745,17.0,1161114004,122,1494155941000000000,-0.17324820736
5740483697,16.0,1161114004,122,1494156050000000000,-0.14297042958222222
5740483700,14.5,1161114004,122,1494156051000000000,-0.14269265180444443
5740483703,13.0,1161114004,122,1494156051000000000,-0.14269265180444443
5740483756,11.5,1161114004,122,1494156052000000000,-0.14241487402666667
5740483760,10.0,1161114004,122,1494156053000000000,-0.1421370962488889
5740483762,8.5,1161114004,122,1494156054000000000,-0.1418593184711111
5740483882,8.0,1161114004,122,1494156054000000000,-0.1418593184711111
5740491769,8.0,1161114004,122,1494156210000000000,-0.09852598513777777
5740492754,9.0,1161114004,122,1494156230000000000,-0.09297042958222222
5740492758,10.0,1161114004,122,1494156230000000000,-0.09297042958222222
5740492761,11.0,1161114004,122,1494156231000000000,-0.09269265180444444
5740492892,12.5,1161114004,122,1494156232000000000,-0.09241487402666666
5740492895,14.0,1161114004,122,1494156233000000000,-0.09213709624888888
5740492898,16.0,1161114004,122,1494156234000000000,-0.09185931847111112
5740493021,17.5,1161114004,122,1494156235000000000,-0.09158154069333334
5740493024,18.0,1161114004,122,1494156236000000000,-0.09130376291555556
5740494288,18.0,1161114004,122,1494156258000000000,-0.08519265180444445
5740495412,17.0,1161114004,122,1494156280000000000,-0.07908154069333333
5740499600,17.0,1161114004,122,1494156365000000000,-0.055470429582222223
5740502057,17.0,1161114004,122,1494156409000000000,-0.04324820736
5740502881,17.0,1161114004,122,1494156425000000000,-0.038803762915555554
5740507657,16.0,1161114004,122,1494156509000000000,-0.015470429582222223
5740507663,13.0,1161114004,122,1494156510000000000,-0.015192651804444445
