id,value,station_id,parameter_id,unix_timestamp,norm_time
5658487884,10.0,1161114004,122,1492621206000000000,-0.48598611306666667
5658487888,11.5,1161114004,122,1492621207000000000,-0.4857083352888889
5658488059,12.5,1161114004,122,1492621208000000000,-0.48543055751111114
5658488062,14.0,1161114004,122,1492621209000000000,-0.4851527797333333
5658488065,16.0,1161114004,122,1492621209000000000,-0.4851527797333333
5658488177,17.0,1161114004,122,1492621210000000000,-0.48487500195555555
5658488180,18.0,1161114004,122,1492621211000000000,-0.4845972241777778
5658488265,19.0,1161114004,122,1492621212000000000,-0.4843194464
5658490105,18.0,1161114004,122,1492621243000000000,-0.4757083352888889
5658490679,17.0,1161114004,122,1492621254000000000,-0.4726527797333333
5658494001,18.0,1161114004,122,1492621320000000000,-0.4543194464
5658519287,16.0,1161114004,122,1492621779000000000,-0.3268194464
5658519290,14.5,1161114004,122,1492621780000000000,-0.3265416686222222
5658519293,12.5,1161114004,122,1492621781000000000,-0.32626389084444446
5658519412,11.0,1161114004,122,1492621782000000000,-0.3259861130666667
5658519415,9.5,1161114004,122,1492621782000000000,-0.3259861130666667
5658519417,8.5,1161114004,122,1492621783000000000,-0.3257083352888889
5658529344,11.0,1161114004,122,1492621960000000000,-0.27654166862222224
5658529202,10.0,1161114004,122,1492621960000000000,-0.27654166862222224
5658529346,12.5,1161114004,122,1492621961000000000,-0.27626389084444447
5658529349,14.5,1161114004,122,1492621962000000000,-0.27598611306666665
5658529465,16.0,1161114004,122,1492621963000000000,-0.2757083352888889
5658529467,17.5,1161114004,122,1492621964000000000,-0.2754305575111111
5658529587,19.0,1161114004,122,1492621965000000000,-0.27515277973333335
5658531082,18.0,1161114004,122,1492621993000000000,-0.2673750019555556
5658531845,17.0,1161114004,122,1492622008000000000,-0.2632083352888889
5658542444,18.0,1161114004,122,1492622215000000000,-0.20570833528888888
5658551296,17.0,1161114004,122,1492622380000000000,-0.15987500195555557
5658565886,15.5,1161114004,122,1492622654000000000,-0.08376389084444444
5658565892,12.5,1161114004,122,1492622655000000000,-0.08348611306666667
5658565889,14.0,1161114004,122,1492622655000000000,-0.08348611306666667
5658566001,11.0,1161114004,122,1492622657000000000,-0.08293055751111111
5658566004,9.5,1161114004,122,1492622657000000000,-0.08293055751111111
5658566007,8.0,1161114004,122,1492622658000000000,-0.08265277973333333
5658574848,9.0,1161114004,122,1492622833000000000,-0.03404166862222222
5658574998,10.0,1161114004,122,1492622834000000000,-0.03376389084444444
5658575005,13.0,1161114004,122,1492622835000000000,-0.03348611306666667
5658575002,11.5,1161114004,122,1492622835000000000,-0.03348611306666667
5658575109,14.5,1161114004,122,1492622836000000000,-0.03320833528888889
5658575113,16.5,1161114004,122,1492622837000000000,-0.03293055751111111
5658575115,17.5,1161114004,122,1492622838000000000,-0.03265277973333333
5658575251,18.5,1161114004,122,1492622839000000000,-0.03237500195555556
5658576943,17.5,1161114004,122,1492622874000000000,-0.022652779733333333
5658607344,14.0,1161114004,122,1492623457000000000,0.13929166471111112
5658607342,15.5,1161114004,122,1492623457000000000,0.13929166471111112
5658607451,11.0,1161114004,122,1492623459000000000,0.13984722026666666
5658607347,12.5,1161114004,122,1492623459000000000,0.13984722026666666
5658607454,9.5,1161114004,122,1492623460000000000,0.14012499804444445
5658607457,8.0,1161114004,122,1492623461000000000,0.14040277582222221
5658616583,9.5,1161114004,122,1492623638000000000,0.18956944248888888
5658616585,10.5,1161114004,122,1492623638000000000,0.18956944248888888
5658616588,11.5,1161114004,122,1492623639000000000,0.18984722026666667
5658616695,13.0,1161114004,122,1492623640000000000,0.19012499804444444
5658616698,14.5,1161114004,122,1492623641000000000,0.19040277582222223
5658616701,16.5,1161114004,122,1492623641000000000,0.19040277582222223
5658616810,17.5,1161114004,122,1492623642000000000,0.1906805536
5658616813,19.0,1161114004,122,1492623644000000000,0.19123610915555556
5658617860,18.0,1161114004,122,1492623662000000000,0.19623610915555556
5658618701,17.0,1161114004,122,1492623680000000000,0.20123610915555556
5658645196,16.0,1161114004,122,1492624210000000000,0.34845833137777776
5658664272,17.0,1161114004,122,1492624582000000000,0.4517916647111111
5658671185,14.0,1161114004,122,1492624729000000000,0.49262499804444443
5658671183,15.5,1161114004,122,1492624729000000000,0.49262499804444443
5658671610,12.5,1161114004,122,1492624730000000000,0.49290277582222225
5658671613,11.0,1161114004,122,1492624731000000000,0.4931805536
5658671616,10.0,1161114004,122,1492624732000000000,0.4934583313777778
5658671638,8.5,1161114004,122,1492624733000000000,0.49373610915555555
