id,value,station_id,parameter_id,unix_timestamp,norm_time
5647527540,9.0,1161114004,122,1492390929000000000,-0.4568652984177778
5647527660,10.0,1161114004,122,1492390930000000000,-0.45658752064
5647527663,11.5,1161114004,122,1492390930000000000,-0.45658752064
5647527666,13.0,1161114004,122,1492390931000000000,-0.4563097428622222
5647527741,14.5,1161114004,122,1492390932000000000,-0.45603196508444444
5647527743,16.0,1161114004,122,1492390933000000000,-0.45575418730666667
5647527813,17.0,1161114004,122,1492390935000000000,-0.45519863175111114
5647530319,16.0,1161114004,122,1492390982000000000,-0.44214307619555554
5647536728,13.5,1161114004,122,1492391137000000000,-0.39908752064
5647536725,15.0,1161114004,122,1492391137000000000,-0.39908752064
5647536731,12.5,1161114004,122,1492391138000000000,-0.3988097428622222
5647536820,11.0,1161114004,122,1492391139000000000,-0.39853196508444444
5647536823,9.5,1161114004,122,1492391140000000000,-0.3982541873066667
5647536826,8.5,1161114004,122,1492391140000000000,-0.3982541873066667
5647544348,10.0,1161114004,122,1492391317000000000,-0.34908752064
5647544478,11.5,1161114004,122,1492391318000000000,-0.3488097428622222
5647544482,13.0,1161114004,122,1492391319000000000,-0.34853196508444445
5647544485,14.5,1161114004,122,1492391319000000000,-0.34853196508444445
5647544582,16.0,1161114004,122,1492391320000000000,-0.3482541873066667
5647544584,17.0,1161114004,122,1492391321000000000,-0.34797640952888886
5647544696,18.0,1161114004,122,1492391324000000000,-0.34714307619555557
5647545084,17.0,1161114004,122,1492391329000000000,-0.3457541873066667
5647547256,16.0,1161114004,122,1492391370000000000,-0.3343652984177778
5647552122,13.5,1161114004,122,1492391492000000000,-0.3004764095288889
5647552117,15.0,1161114004,122,1492391492000000000,-0.3004764095288889
5647552125,12.0,1161114004,122,1492391493000000000,-0.3001986317511111
5647552206,11.0,1161114004,122,1492391494000000000,-0.29992085397333335
5647552209,9.5,1161114004,122,1492391495000000000,-0.2996430761955556
5647552212,8.0,1161114004,122,1492391496000000000,-0.29936529841777776
5647559239,9.0,1161114004,122,1492391671000000000,-0.25075418730666665
5647559314,10.0,1161114004,122,1492391672000000000,-0.2504764095288889
5647559317,11.5,1161114004,122,1492391673000000000,-0.2501986317511111
5647559319,12.5,1161114004,122,1492391673000000000,-0.2501986317511111
5647559416,14.0,1161114004,122,1492391674000000000,-0.24992085397333333
5647559419,15.5,1161114004,122,1492391675000000000,-0.24964307619555556
5647559422,16.5,1161114004,122,1492391676000000000,-0.24936529841777777
5647559519,17.5,1161114004,122,1492391678000000000,-0.2488097428622222
5647561717,16.5,1161114004,122,1492391715000000000,-0.23853196508444444
5647562326,15.5,1161114004,122,1492391730000000000,-0.23436529841777778
5647569747,13.5,1161114004,122,1492391919000000000,-0.18186529841777777
5647569835,12.0,1161114004,122,1492391920000000000,-0.18158752064
5647569838,11.0,1161114004,122,1492391921000000000,-0.18130974286222223
5647569841,9.5,1161114004,122,1492391921000000000,-0.18130974286222223
5647569927,8.0,1161114004,122,1492391922000000000,-0.18103196508444444
5647577481,9.0,1161114004,122,1492392099000000000,-0.13186529841777778
5647577484,10.0,1161114004,122,1492392099000000000,-0.13186529841777778
5647577487,11.0,1161114004,122,1492392100000000000,-0.13158752064
5647577586,12.5,1161114004,122,1492392101000000000,-0.13130974286222222
5647577589,14.0,1161114004,122,1492392102000000000,-0.13103196508444445
5647577592,15.5,1161114004,122,1492392102000000000,-0.13103196508444445
5647577727,16.5,1161114004,122,1492392103000000000,-0.13075418730666666
5647577731,17.5,1161114004,122,1492392104000000000,-0.1304764095288889
5647579429,16.5,1161114004,122,1492392143000000000,-0.11964307619555556
5647580036,15.5,1161114004,122,1492392158000000000,-0.1154764095288889
5647585791,16.5,1161114004,122,1492392292000000000,-0.07825418730666667
5647586021,15.0,1161114004,122,1492392297000000000,-0.07686529841777778
5647586024,14.0,1161114004,122,1492392298000000000,-0.07658752064
5647586184,11.0,1161114004,122,1492392299000000000,-0.07630974286222222
5647586027,12.5,1161114004,122,1492392299000000000,-0.07630974286222222
5647586186,10.0,1161114004,122,1492392300000000000,-0.07603196508444444
5647586189,8.5,1161114004,122,1492392301000000000,-0.07575418730666666
5647593903,10.0,1161114004,122,1492392477000000000,-0.026865298417777777
5647594004,11.0,1161114004,122,1492392478000000000,-0.02658752064
5647594007,12.5,1161114004,122,1492392479000000000,-0.02630974286222222
5647594111,15.5,1161114004,122,1492392480000000000,-0.026031965084444445
5647594010,14.0,1161114004,122,1492392480000000000,-0.026031965084444445
5647594114,16.5,1161114004,122,1492392482000000000,-0.02547640952888889
5647594201,17.5,1161114004,122,1492392483000000000,-0.02519863175111111
5647595637,16.5,1161114004,122,1492392522000000000,-0.014365298417777778
5647600460,15.5,1161114004,122,1492392644000000000,0.019523590471111112
5647600465,13.0,1161114004,122,1492392645000000000,0.01980136824888889
5647600463,14.0,1161114004,122,1492392645000000000,0.01980136824888889
5647600549,11.5,1161114004,122,1492392646000000000,0.020079146026666668
5647600552,10.0,1161114004,122,1492392647000000000,0.020356923804444444
5647600630,8.0,1161114004,122,1492392648000000000,0.020634701582222224
5647600628,9.0,1161114004,122,1492392648000000000,0.020634701582222224
5647608406,9.0,1161114004,122,1492392823000000000,0.06924581269333334
