id,reading_time,value,station_id,parameter_id
5651914345,2017-04-18 03:23:28,1,1161115010,142
5651914346,2017-04-18 03:23:30,0,1161115010,142
5651914352,2017-04-18 03:23:18,-2,1161114009,142
5651914353,2017-04-18 03:23:18,-1,1161114009,142
5651914354,2017-04-18 03:23:20,236,1161114009,121
5651914358,2017-04-18 03:18:32,234,1161115005,121
5651914359,2017-04-18 03:18:32,-1,1161115005,142
5651914360,2017-04-18 03:18:32,0,1161115005,142
5651914361,2017-04-18 03:18:33,233,1161115005,121
5651914372,2017-04-18 03:25:44,0,1161114030,142
5651914373,2017-04-18 03:23:46,228,1161114038,121
5651914374,2017-04-18 03:23:03,1,1161115028,145
5651914375,2017-04-18 03:23:03,231,1161115028,121
5651914376,2017-04-18 03:23:04,0,1161115028,145
5651914377,2017-04-18 03:23:05,1,1161115028,145
5651914379,2017-04-18 03:23:58,227,1161115038,121
5651914380,2017-04-18 03:23:58,24.5,1161114066,113
5651914382,2017-04-18 03:23:59,3.2,1161114066,161
5651914383,2017-04-18 03:23:59,14.5,1161114066,122
5651914397,2017-04-18 03:24:13,0,1161114010,142
5651914398,2017-04-18 03:24:49,1,1161114043,142
5651914399,2017-04-18 03:24:49,0,1161114043,142
5651914400,2017-04-18 03:24:05,16,1161115017,112
5651914406,2017-04-18 03:23:21,18,1161114009,113
5651914407,2017-04-18 03:23:38,0,1161114015,145
5651914408,2017-04-18 03:23:38,-1,1161114015,145
5651914428,2017-04-18 03:23:33,51.5,1161115041,115
5651914429,2017-04-18 03:23:34,228,1161115041,121
5651914430,2017-04-18 03:22:46,0,1161114024,145
5651914431,2017-04-18 03:22:46,1,1161114024,145
5651914432,2017-04-18 03:23:14,-1,1161114046,142
5651914433,2017-04-18 03:23:15,0,1161114046,142
5651914434,2017-04-18 03:23:16,-1,1161114046,142
5651914443,2017-04-18 03:23:41,22.5,1161115034,113
5651914444,2017-04-18 03:23:50,48.5,1161114048,115
5651914445,2017-04-18 03:23:39,235,1161114027,121
5651914459,2017-04-18 03:23:05,-1,1161114074,142
5651914463,2017-04-18 03:23:27,7,1161114004,145
5651914464,2017-04-18 03:23:29,6,1161114004,145
5651914488,2017-04-18 03:23:57,1.4,1161114017,161
5651914489,2017-04-18 03:24:16,1,1161114010,142
5651914490,2017-04-18 03:24:16,0,1161114010,142
5651914491,2017-04-18 03:24:16,0,1161114010,145
5651914492,2017-04-18 03:24:17,1,1161114010,145
5651914493,2017-04-18 03:23:24,-2,1161114054,142
5651914494,2017-04-18 03:23:25,-1,1161114054,142
5651914495,2017-04-18 03:23:26,217,1161114054,121
5651914496,2017-04-18 03:23:26,11.5,1161114054,122
5651914507,2017-04-18 03:23:35,1,1161114028,142
5651914509,2017-04-18 03:23:35,0,1161114028,142
5651914511,2017-04-18 03:23:35,1,1161114028,142
5651914512,2017-04-18 03:23:36,-1,1161114028,145
5651914513,2017-04-18 03:24:52,1,1161114043,142
5651914514,2017-04-18 03:24:52,0,1161114043,142
5651914516,2017-04-18 03:24:12,9,1161114033,142
5651914517,2017-04-18 03:24:13,10,1161114033,142
5651914518,2017-04-18 03:21:21,7.5,1161115042,122
5651914519,2017-04-18 03:21:22,233,1161115042,121
5651914520,2017-04-18 03:21:22,1.6,1161115042,161
5651914521,2017-04-18 03:21:22,6.5,1161115042,122
5651914522,2017-04-18 03:21:22,1.4,1161115042,161
5651914554,2017-04-18 03:23:37,227,1161115041,121
5651914556,2017-04-18 03:24:08,1.6,1161115032,161
5651914557,2017-04-18 03:24:08,215,1161115032,121
5651914558,2017-04-18 03:24:05,23.5,1161114066,113
5651914562,2017-04-18 03:23:51,241,1161115037,121
5651914563,2017-04-18 03:25:42,1,1160629000,142
5651914564,2017-04-18 03:25:43,0,1160629000,142
5651855444,2017-04-18 03:02:06,5.5,1161115026,122
5651855445,2017-04-18 03:02:06,1.4,1161115026,161
5651855446,2017-04-18 03:02:07,6.5,1161115026,122
5651855447,2017-04-18 03:02:08,1.6,1161115026,161
