id,reading_time,value,station_id,parameter_id
5652237892,2017-04-18 05:23:49,2,1161114026,142
5652237893,2017-04-18 05:23:50,3,1161114026,142
5652237894,2017-04-18 05:23:50,2,1161114026,145
5652237895,2017-04-18 05:23:51,2,1161114026,142
5652237896,2017-04-18 05:27:59,224,1161114006,121
5652237905,2017-04-18 05:27:38,43,1161114018,115
5652237906,2017-04-18 05:27:38,0,1161114018,145
5652237907,2017-04-18 05:27:39,1,1161114018,145
5652237908,2017-04-18 05:28:42,221,1161115006,121
5652237909,2017-04-18 05:28:44,20.5,1161115006,112
5652237912,2017-04-18 05:27:46,-2,1161114054,142
5652237913,2017-04-18 05:27:47,-1,1161114054,142
5652237914,2017-04-18 05:28:24,3.4,1161115004,161
5652237915,2017-04-18 05:28:25,208,1161115004,121
5652237916,2017-04-18 05:28:25,16,1161115004,122
5652237920,2017-04-18 05:28:28,214,1161115044,121
5652237921,2017-04-18 05:29:20,225,1161114049,121
5652237922,2017-04-18 05:28:53,194,1161114073,121
5652237923,2017-04-18 05:28:12,-1,1161114057,142
5652238053,2017-04-18 05:30:02,226,1161114030,121
5652238064,2017-04-18 05:28:20,13,1161114071,122
5652238065,2017-04-18 05:28:22,2.8,1161114071,161
5652238066,2017-04-18 05:28:20,225,1161114002,121
5652238067,2017-04-18 05:28:20,1,1161114002,142
5652238068,2017-04-18 05:28:21,0,1161114002,142
5652238069,2017-04-18 05:28:22,59,1161114002,115
5652238070,2017-04-18 05:27:59,1,1161115010,142
5652238071,2017-04-18 05:28:00,0,1161115010,142
5652238072,2017-04-18 05:27:47,229,1161115030,121
5652238073,2017-04-18 05:28:31,-1,1161114035,142
5652238074,2017-04-18 05:28:31,0,1161114035,142
5652238075,2017-04-18 05:28:32,-1,1161114035,142
5652238118,2017-04-18 05:29:43,202,1161114001,121
5652238119,2017-04-18 05:29:43,203,1161114001,121
5652238120,2017-04-18 05:29:45,204,1161114001,121
5652238122,2017-04-18 05:26:14,59.5,1161114045,115
5652238123,2017-04-18 05:26:14,0.8,1161114045,161
5652238124,2017-04-18 05:27:31,-1,1161114068,142
5652238125,2017-04-18 05:27:32,0,1161114068,142
5652238126,2017-04-18 05:27:32,215,1161114068,121
5652238127,2017-04-18 05:27:32,13.5,1161114068,122
5652238128,2017-04-18 05:27:32,2.8,1161114068,161
5652238129,2017-04-18 05:28:29,16.5,1161115004,113
5652238130,2017-04-18 05:28:30,207,1161115004,121
5652238131,2017-04-18 05:28:30,3.4,1161115004,161
5652238132,2017-04-18 05:28:31,17.5,1161115004,122
5652238133,2017-04-18 05:28:31,3.6,1161115004,161
5652238136,2017-04-18 05:27:50,-2,1161114009,142
5652238137,2017-04-18 05:27:50,-1,1161114009,142
5652238197,2017-04-18 05:28:21,0,1161114067,142
5652238229,2017-04-18 05:28:27,3.4,1161114056,161
5652238230,2017-04-18 05:28:03,217,1161114028,121
5652238231,2017-04-18 05:28:04,-1,1161114028,145
5652238232,2017-04-18 05:28:04,0,1161114028,145
5652238235,2017-04-18 05:22:49,214,1161114052,121
5652238236,2017-04-18 05:22:51,215,1161114052,121
5652238237,2017-04-18 05:22:53,214,1161114052,121
5652238238,2017-04-18 05:22:54,215,1161114052,121
5652238239,2017-04-18 05:22:56,17,1161114052,113
5652238241,2017-04-18 05:22:58,214,1161114052,121
5652238245,2017-04-18 05:23:07,44.5,1161114052,115
5652238246,2017-04-18 05:23:07,3,1161114052,161
5652238247,2017-04-18 05:23:13,2.8,1161114052,161
5652238248,2017-04-18 05:23:14,215,1161114052,121
5652238249,2017-04-18 05:23:15,214,1161114052,121
5652238273,2017-04-18 05:28:11,223,1161115034,121
5652238276,2017-04-18 05:28:12,225,1161115034,121
5652238307,2017-04-18 05:28:36,214,1161115032,121
5652238308,2017-04-18 05:28:37,215,1161115032,121
5652238309,2017-04-18 05:28:38,214,1161115032,121
5652238314,2017-04-18 05:28:35,69.5,1161114032,115
5652238316,2017-04-18 05:28:37,200,1161114032,121
5652238321,2017-04-18 05:29:08,-1,1161114063,142
5652238322,2017-04-18 05:28:54,1,1170410000,142
5652238323,2017-04-18 05:28:54,1,1170410000,142
5652238324,2017-04-18 05:28:55,0,1170410000,142
5652238325,2017-04-18 05:28:55,0,1170410000,142
5652238327,2017-04-18 05:28:56,59,1170410000,115
5652238329,2017-04-18 05:28:56,59,1170410000,115
5652238330,2017-04-18 05:27:43,0,1161115031,142
5652238331,2017-04-18 05:27:44,1,1161115031,142
5652237237,2017-04-18 05:27:34,-2,1161114054,142
5652237238,2017-04-18 05:27:35,-1,1161114054,142
5652237239,2017-04-18 05:28:47,-1,1161114063,142
5652237240,2017-04-18 05:28:47,-2,1161114063,142
5652237241,2017-04-18 05:27:25,218,1161114018,121
5652237242,2017-04-18 05:27:25,11.5,1161114018,122
5652237243,2017-04-18 05:27:26,1,1161114018,145
5652237244,2017-04-18 05:27:27,0,1161114018,145
5652237245,2017-04-18 05:27:27,1,1161114018,145
5652237246,2017-04-18 05:27:27,0,1161114018,145
5652237247,2017-04-18 05:27:23,221,1161115031,121
5652237248,2017-04-18 05:27:23,1,1161115031,142
5652237249,2017-04-18 05:27:23,220,1161115031,121
5652237250,2017-04-18 05:27:24,218,1161115031,121
5652237251,2017-04-18 05:28:41,197,1161114073,121
5652237255,2017-04-18 05:28:18,2.2,1161114041,161
5652237256,2017-04-18 05:28:18,2.6,1161115017,161
5652237257,2017-04-18 05:28:19,2.8,1161115017,161
5652237258,2017-04-18 05:28:19,55.5,1161115017,115
