id,reading_time,value,station_id,parameter_id
5653728243,2017-04-18 14:02:57,219,1161115034,121
5653728244,2017-04-18 14:03:45,203,1161114073,121
5653728245,2017-04-18 14:02:24,54,1161114014,115
5653728247,2017-04-18 14:00:37,197,1161114007,121
5653728248,2017-04-18 14:00:39,196,1161114007,121
5653728249,2017-04-18 14:02:23,218,1161114040,121
5653728250,2017-04-18 14:02:44,216,1161114004,121
5653728251,2017-04-18 14:02:45,217,1161114004,121
5653728252,2017-04-18 14:03:27,216,1161115001,121
5653728253,2017-04-18 14:03:27,2.8,1161115001,161
5653728255,2017-04-18 14:03:21,1,1161114065,145
5653728256,2017-04-18 14:03:21,0,1161114065,145
5653728260,2017-04-18 14:03:16,224,1161115022,121
5653728261,2017-04-18 14:03:32,219,1161115025,121
5653728262,2017-04-18 14:01:59,203,1161114036,121
5653728263,2017-04-18 14:01:59,17,1161114036,122
5653728264,2017-04-18 14:01:59,3.4,1161114036,161
5653728265,2017-04-18 14:02:00,204,1161114036,121
5653728266,2017-04-18 14:02:00,16,1161114036,122
5653728267,2017-04-18 14:02:00,3.2,1161114036,161
5653728268,2017-04-18 14:02:00,15,1161114036,122
5653728269,2017-04-18 14:02:00,3,1161114036,161
5653728270,2017-04-18 14:04:14,-1,1161114049,142
5653728271,2017-04-18 14:04:14,0,1161114049,142
5653728273,2017-04-18 14:03:07,-1,1161115023,145
5653728276,2017-04-18 14:02:49,-1,1161114028,145
5653728277,2017-04-18 14:02:50,0,1161114028,145
5653728278,2017-04-18 14:02:51,1.4,1161114028,161
5653728279,2017-04-18 14:03:23,13,1161115017,113
5653728280,2017-04-18 14:04:32,0,1161114001,142
5653728281,2017-04-18 14:04:33,44.5,1161114001,115
5653728282,2017-04-18 14:04:34,1,1161114001,142
5653728290,2017-04-18 14:02:34,3,1161115035,161
5653728291,2017-04-18 14:02:35,2.8,1161115035,161
5653728296,2017-04-18 14:02:39,208,1161115018,121
5653728301,2017-04-18 14:02:28,224,1161115031,121
5653728302,2017-04-18 14:02:29,225,1161115031,121
5653728303,2017-04-18 14:02:30,0,1161115031,142
