id,reading_time,value,station_id,parameter_id
5651380922,2017-04-18 00:06:47,1,1161114030,142
5651380924,2017-04-18 00:06:47,0,1161114030,142
5651380930,2017-04-18 00:05:16,2.8,1161115001,161
5651380931,2017-04-18 00:04:46,0,1161114015,145
5651380932,2017-04-18 00:04:46,-1,1161114015,145
5651380933,2017-04-18 00:06:22,1,1161114001,142
5651380934,2017-04-18 00:06:22,0,1161114001,142
5651380942,2017-04-18 00:01:14,-1,1161114020,142
5651380943,2017-04-18 00:01:14,0,1161114020,142
5651380944,2017-04-18 00:01:15,-1,1161114020,142
5651380945,2017-04-18 00:05:22,0,1161114010,142
5651380946,2017-04-18 00:05:22,0,1161114010,145
5651380947,2017-04-18 00:05:22,1,1161114010,145
5651380948,2017-04-18 00:05:23,1,1161114010,142
5651380949,2017-04-18 00:04:14,20,1161114042,113
5651380959,2017-04-18 00:04:10,14,1161114068,112
5651380961,2017-04-18 00:04:11,-1,1161114068,142
5651380962,2017-04-18 00:05:12,-12,1161114032,142
5651380963,2017-04-18 00:05:13,-11,1161114032,142
5651380964,2017-04-18 00:03:47,221,1161115029,121
5651380965,2017-04-18 00:04:19,1,1161115031,142
5651380966,2017-04-18 00:04:12,0,1161114074,142
5651380972,2017-04-18 00:05:15,10,1161114041,113
5651380974,2017-04-18 00:05:19,17.5,1161114060,112
5651381041,2017-04-18 00:04:21,0,1161115031,142
5651381042,2017-04-18 00:04:21,1,1161115031,142
5651381043,2017-04-18 00:04:23,0,1161115031,142
5651381044,2017-04-18 00:04:23,1,1161115031,142
5651381045,2017-04-18 00:04:29,1.6,1161114022,161
5651381046,2017-04-18 00:05:45,-2,1161114063,142
5651381047,2017-04-18 00:05:45,-1,1161114063,142
5651381048,2017-04-18 00:05:46,-2,1161114063,142
5651381082,2017-04-18 00:04:43,-1,1161114028,145
5651381083,2017-04-18 00:04:43,0,1161114028,145
5651381087,2017-04-18 00:03:52,23,1161114036,142
5651381088,2017-04-18 00:03:53,22,1161114036,142
5651381089,2017-04-18 00:01:37,0,1161114012,142
5651381090,2017-04-18 00:01:38,-1,1161114012,145
5651381091,2017-04-18 00:01:38,0,1161114012,145
5651381101,2017-04-18 00:04:45,-1,1161115011,145
5651381102,2017-04-18 00:00:27,46.5,1161114059,115
5651381103,2017-04-18 00:04:35,-1,1161114054,142
5651381104,2017-04-18 00:04:35,-2,1161114054,142
5651381185,2017-04-18 00:04:45,1,1161114028,142
5651381186,2017-04-18 00:04:46,0,1161114028,142
5651381187,2017-04-18 00:05:30,2.6,1161114069,161
5651381188,2017-04-18 00:05:31,2.4,1161114069,161
5651381189,2017-04-18 00:05:32,2.6,1161114069,161
5651381190,2017-04-18 00:04:52,0,1161114015,145
5651381191,2017-04-18 00:04:52,-1,1161114015,145
5651372603,2017-04-18 00:00:56,0,1161114074,142
5651372606,2017-04-18 00:00:57,-1,1161114074,142
5651372608,2017-04-18 00:00:57,0,1161114074,142
5651372615,2017-04-18 00:02:15,0,1170410000,142
5651372616,2017-04-18 00:02:15,0,1170410000,142
5651372617,2017-04-18 00:02:15,1,1170410000,142
5651372618,2017-04-18 00:02:15,1,1170410000,142
5651372619,2017-04-18 00:02:17,0,1170410000,142
5651372620,2017-04-18 00:02:17,0,1170410000,142
5651372621,2017-04-18 00:01:03,1,1161115031,142
5651372622,2017-04-18 00:01:04,0,1161115031,142
5651372623,2017-04-18 00:01:04,1,1161115031,142
5651372624,2017-04-18 00:01:42,222,1161115023,121
5651372625,2017-04-18 00:01:44,223,1161115023,121
5651372626,2017-04-18 00:00:49,233,1161114029,121
5651372628,2017-04-18 00:01:00,0,1161114064,145
5651372629,2017-04-18 00:00:59,1,1161115028,145
5651372638,2017-04-18 00:01:52,35,1161115038,115
5651372639,2017-04-18 00:01:11,-6,1161114016,145
5651372640,2017-04-18 00:01:12,-5,1161114016,145
5651372652,2017-04-18 00:02:03,219,1161115020,121
5651372653,2017-04-18 00:00:55,-1,1161114068,142
5651372654,2017-04-18 00:00:55,0,1161114068,142
5651372655,2017-04-18 00:00:55,50,1161114068,115
5651372656,2017-04-18 00:00:36,14,1161114013,112
5651372671,2017-04-18 00:01:49,17,1161114050,113
5651372674,2017-04-18 00:01:44,1,1161114002,142
5651372675,2017-04-18 00:01:44,0,1161114002,142
5651372676,2017-04-18 00:02:26,23,1161115026,113
5651372677,2017-04-18 00:01:07,0,1161114046,142
5651372678,2017-04-18 00:01:08,220,1161114046,121
