id,reading_time,value,station_id,parameter_id
5654908170,2017-04-18 21:00:09,1,1161114043,142
5654908171,2017-04-18 21:00:10,0,1161114043,142
5654908172,2017-04-18 21:00:11,1,1161114043,142
5654908173,2017-04-18 21:00:11,0,1161114043,142
5654908196,2017-04-18 21:00:35,1,1161114001,142
5654908197,2017-04-18 21:00:35,17,1161114001,113
5654908198,2017-04-18 21:00:36,0,1161114001,142
5654908246,2017-04-18 21:00:12,1,1161114043,142
5654908247,2017-04-18 21:00:12,0,1161114043,142
5654908248,2017-04-18 21:00:13,1,1161114043,142
5654908249,2017-04-18 21:00:13,0,1161114043,142
5654908259,2017-04-18 21:00:38,42.5,1161114001,115
5654908339,2017-04-18 21:00:14,1,1161114043,142
5654908340,2017-04-18 21:00:15,0,1161114043,142
5654908727,2017-04-18 21:00:00,167,1161114073,121
5654908731,2017-04-18 21:00:12,215,1161114037,121
5654904961,2017-04-18 21:00:00,224,1161114030,121
5654904962,2017-04-18 21:00:01,225,1161114030,121
5654904963,2017-04-18 21:00:01,224,1161114030,121
5654904964,2017-04-18 21:00:02,225,1161114030,121
5654904965,2017-04-18 21:00:03,12.5,1161114030,112
5654908031,2017-04-18 21:00:05,0,1161114043,142
5654908032,2017-04-18 21:00:06,1,1161114043,142
5654908033,2017-04-18 21:00:07,0,1161114043,142
5654908679,2017-04-18 21:00:45,1.6,1161114001,161
5654908680,2017-04-18 21:00:46,1.8,1161114001,161
5654928627,2017-04-18 21:06:34,231,1161115023,121
5654928634,2017-04-18 21:06:57,1,1161114010,142
5654928635,2017-04-18 21:06:58,0,1161114010,142
5654928636,2017-04-18 21:06:59,0,1161114010,145
5654928637,2017-04-18 21:06:59,231,1161114010,121
5654928638,2017-04-18 21:06:59,1,1161114010,142
5654928639,2017-04-18 21:06:59,1.6,1161114010,161
5654928640,2017-04-18 21:06:59,1,1161114010,145
5654928647,2017-04-18 21:06:04,2.6,1161115030,161
5654928651,2017-04-18 21:06:23,-1,1161114051,142
5654928652,2017-04-18 21:06:25,222,1161114051,121
5654928655,2017-04-18 21:07:52,0,1161114001,142
5654928656,2017-04-18 21:07:58,1,1161114001,142
5654928657,2017-04-18 21:08:00,0,1161114001,142
5654928658,2017-04-18 21:08:01,1,1161114001,142
5654928659,2017-04-18 21:08:02,0,1161114001,142
5654928660,2017-04-18 21:06:55,228,1161114060,121
5654928661,2017-04-18 21:06:44,0,1161115022,142
5654928662,2017-04-18 21:06:44,1,1161115022,142
5654928663,2017-04-18 21:06:45,233,1161115022,121
5654928664,2017-04-18 21:06:46,0,1161115022,142
5654928665,2017-04-18 21:06:46,1,1161115022,142
5654928666,2017-04-18 21:06:32,216,1161115021,121
5654928667,2017-04-18 21:05:49,0,1161114074,142
5654928668,2017-04-18 21:05:50,-1,1161114074,142
5654928669,2017-04-18 21:05:51,0,1161114074,142
5654928709,2017-04-18 21:05:51,64.5,1161114077,115
5654928716,2017-04-18 21:06:08,0,1161114009,142
5654928718,2017-04-18 21:06:09,-1,1161114009,142
5654928722,2017-04-18 21:07:09,225,1170410000,121
5654928723,2017-04-18 21:07:09,225,1170410000,121
5654928724,2017-04-18 21:07:10,17,1170410000,112
5654928725,2017-04-18 21:07:10,17,1170410000,112
5654928726,2017-04-18 21:07:11,0,1170410000,142
5654928727,2017-04-18 21:07:11,0,1170410000,142
5654928740,2017-04-18 21:06:49,2.4,1161115038,161
5654928741,2017-04-18 21:06:19,1,1161114028,142
