id,reading_time,value,station_id,parameter_id
5654835671,2017-04-18 20:31:42,-5,1161114044,142
5654835672,2017-04-18 20:31:43,-4,1161114044,142
5654835673,2017-04-18 20:31:43,1.6,1161114044,161
5654835674,2017-04-18 20:31:43,-5,1161114044,142
5654835675,2017-04-18 20:31:44,-4,1161114044,142
5654835676,2017-04-18 20:32:02,-1,1161114051,142
5654835677,2017-04-18 20:31:38,0,1161114018,145
5654835678,2017-04-18 20:31:38,1,1161114018,145
5654835679,2017-04-18 20:31:39,0,1161114018,145
5654835680,2017-04-18 20:31:39,220,1161114018,121
5654835681,2017-04-18 20:31:40,1,1161114018,145
5654835736,2017-04-18 20:31:56,230,1161115010,121
5654835749,2017-04-18 20:30:06,45.5,1161114045,115
5654835750,2017-04-18 20:30:06,-9,1161114045,142
5654835751,2017-04-18 20:30:06,-8,1161114045,142
5654835754,2017-04-18 20:32:50,217,1161114076,121
5654835755,2017-04-18 20:31:44,-5,1161114044,142
5654835756,2017-04-18 20:31:45,-4,1161114044,142
5654835757,2017-04-18 20:31:46,15,1161114044,113
5654835758,2017-04-18 20:31:46,-2,1161114044,145
5654835764,2017-04-18 20:31:46,1,1161114022,142
5654835765,2017-04-18 20:31:46,0,1161114022,142
5654835767,2017-04-18 20:31:40,0,1161114018,145
5654835768,2017-04-18 20:31:41,1,1161114018,145
5654835769,2017-04-18 20:31:28,-1,1161114068,142
5654835770,2017-04-18 20:31:29,43,1161114068,115
5654835771,2017-04-18 20:31:29,0,1161114068,142
5654835772,2017-04-18 20:31:59,0,1161114028,145
5654835773,2017-04-18 20:31:59,1,1161114028,142
5654835774,2017-04-18 20:31:59,-1,1161114028,145
5654835775,2017-04-18 20:31:59,214,1161114028,121
5654835776,2017-04-18 20:31:59,0,1161114028,145
5654835777,2017-04-18 20:32:00,0,1161114028,142
5654835778,2017-04-18 20:32:00,-1,1161114028,145
5654835779,2017-04-18 20:32:00,215,1161114028,121
5654835780,2017-04-18 20:32:00,0,1161114028,145
5654835781,2017-04-18 20:32:00,1.6,1161114028,161
5654835782,2017-04-18 20:31:18,219,1161115040,121
5654835785,2017-04-18 20:31:18,3,1161115040,161
5654835786,2017-04-18 20:31:19,15,1161115040,122
5654835794,2017-04-18 20:32:14,-1,1161114057,142
5654835796,2017-04-18 20:32:15,0,1161114057,142
5654835802,2017-04-18 20:32:19,-1,1161114067,142
5654835803,2017-04-18 20:32:19,0,1161114067,142
5654835804,2017-04-18 20:33:41,19,1161114001,113
5654835805,2017-04-18 20:33:42,204,1161114001,121
5654835808,2017-04-18 20:33:02,2.6,1161115036,161
5654835809,2017-04-18 20:32:31,-1,1161114032,142
5654835810,2017-04-18 20:32:32,212,1161114032,121
5654835811,2017-04-18 20:32:32,0,1161114032,142
5654835812,2017-04-18 20:32:33,-1,1161114032,142
5654835813,2017-04-18 20:32:33,0,1161114032,142
5654835814,2017-04-18 20:32:37,218,1161115020,121
5654835815,2017-04-18 20:32:48,0,1170410000,142
5654835816,2017-04-18 20:32:48,0,1170410000,142
5654771215,2017-04-18 20:06:52,213,1161114040,121
5654771216,2017-04-18 20:07:05,15.5,1161114016,113
