id,reading_time,value,station_id,parameter_id
5654069692,2017-04-18 16:00:45,-1,1161114044,142
5654069693,2017-04-18 16:00:45,-1,1161114044,145
5654069694,2017-04-18 16:00:45,0,1161114044,142
5654069695,2017-04-18 16:00:45,0,1161114044,145
5654069696,2017-04-18 16:00:46,-1,1161114044,145
5654069697,2017-04-18 16:00:46,0,1161114044,145
5654069698,2017-04-18 16:00:47,-1,1161114044,142
5654069699,2017-04-18 16:00:47,-1,1161114044,145
5654069713,2017-04-18 16:01:50,219,1161115020,121
5654069724,2017-04-18 16:00:47,217,1161114014,121
5654069725,2017-04-18 16:00:49,0,1161114014,142
5654069731,2017-04-18 16:00:47,20,1161114042,113
5654069732,2017-04-18 16:01:12,0,1161115010,142
5654069733,2017-04-18 16:01:13,1,1161115010,142
5654069734,2017-04-18 16:01:13,0,1161115010,142
5654069735,2017-04-18 16:02:56,198,1161114001,121
5654069736,2017-04-18 16:01:30,239,1161114057,121
5654069737,2017-04-18 16:01:30,35.5,1161114057,115
5654069738,2017-04-18 16:01:30,-1,1161114057,142
5654069739,2017-04-18 16:01:02,0,1161114009,142
5654069740,2017-04-18 16:01:03,-1,1161114009,142
5654069741,2017-04-18 16:01:04,0,1161114009,142
5654069755,2017-04-18 16:01:09,218,1161114004,121
5654069757,2017-04-18 16:01:10,217,1161114004,121
5654069763,2017-04-18 16:00:45,0,1161114074,142
5654069764,2017-04-18 16:00:47,-1,1161114074,142
5654156906,2017-04-18 16:31:13,218,1161114041,121
5654156936,2017-04-18 16:29:54,1,1161114024,145
5654156938,2017-04-18 16:29:54,0,1161114024,145
5654156942,2017-04-18 16:31:29,221,1170410000,121
5654156943,2017-04-18 16:31:29,221,1170410000,121
5654156945,2017-04-18 16:31:31,0,1170410000,142
5654156946,2017-04-18 16:31:31,0,1170410000,142
5654156991,2017-04-18 16:31:36,213,1161114073,121
5654156995,2017-04-18 16:31:37,214,1161114073,121
5654156998,2017-04-18 16:31:37,12,1161114073,122
5654157000,2017-04-18 16:31:38,215,1161114073,121
5654157001,2017-04-18 16:26:23,0,1161114059,145
5654157002,2017-04-18 16:26:23,-1,1161114059,145
5654157003,2017-04-18 16:26:24,0,1161114059,145
5654157014,2017-04-18 16:31:20,199,1161115015,121
5654157016,2017-04-18 16:31:21,200,1161115015,121
5654157018,2017-04-18 16:31:21,51.5,1161115015,115
5654157019,2017-04-18 16:31:21,202,1161115015,121
5654157040,2017-04-18 16:30:30,0,1161114009,142
5654157041,2017-04-18 16:30:31,-1,1161114009,142
5654157042,2017-04-18 16:30:31,0,1161114009,142
5654114734,2017-04-18 16:17:12,214,1161114050,121
5654114875,2017-04-18 16:17:44,228,1161114073,121
5654114943,2017-04-18 16:17:20,205,1161115044,121
5654114944,2017-04-18 16:12:18,212,1161114003,121
5654114945,2017-04-18 16:12:20,2.8,1161114003,161
5654114946,2017-04-18 16:17:22,214,1161115032,121
5654114947,2017-04-18 16:16:50,1,1161114028,142
5654114948,2017-04-18 16:16:50,-1,1161114028,145
5654114949,2017-04-18 16:16:50,0,1161114028,142
5654114951,2017-04-18 16:16:51,0,1161114028,145
5654114954,2017-04-18 16:16:40,0,1161114058,142
5654114955,2017-04-18 16:16:41,-1,1161114058,145
5654114956,2017-04-18 16:16:42,0,1161114058,145
5654114957,2017-04-18 16:16:21,19.5,1161114074,112
5654114958,2017-04-18 16:16:22,11.5,1161114074,122
5654114959,2017-04-18 16:16:23,0,1161114074,142
5654115124,2017-04-18 16:19:06,1,1161114030,142
5654115125,2017-04-18 16:17:39,222,1161114062,121
5654115126,2017-04-18 16:17:39,-2,1161114062,142
5654115127,2017-04-18 16:17:41,-1,1161114062,142
5654115128,2017-04-18 16:17:41,-2,1161114062,142
5654115131,2017-04-18 16:17:09,199,1161114038,121
5654115132,2017-04-18 16:16:54,212,1161115011,121
5654115220,2017-04-18 16:16:39,52,1161114022,115
5654115490,2017-04-18 16:16:28,218,1161114042,121
5654115492,2017-04-18 16:16:29,217,1161114042,121
5654115496,2017-04-18 16:17:11,200,1161114038,121
5654115526,2017-04-18 16:16:54,-1,1161114028,145
5654115527,2017-04-18 16:16:54,0,1161114028,145
5654115528,2017-04-18 16:16:45,-2,1161114054,142
5654115529,2017-04-18 16:16:46,-1,1161114054,142
5654115533,2017-04-18 16:16:14,220,1161115040,121
5654115535,2017-04-18 16:17:33,239,1161114060,121
5654115653,2017-04-18 16:14:33,3.8,1161114023,161
5654115664,2017-04-18 16:15:50,226,1161114023,121
5654115665,2017-04-18 16:15:56,227,1161114023,121
5654115666,2017-04-18 16:16:05,226,1161114023,121
5654115667,2017-04-18 16:16:06,227,1161114023,121
5654115668,2017-04-18 16:16:17,4,1161114023,161
5654115669,2017-04-18 16:16:20,14.5,1161114023,112
5654115670,2017-04-18 16:16:26,226,1161114023,121
5654115671,2017-04-18 16:16:36,227,1161114023,121
5654115673,2017-04-18 16:16:38,3.8,1161114023,161
5654065765,2017-04-18 16:00:32,-1,1161114062,142
5654065766,2017-04-18 16:00:32,-2,1161114062,142
5654065767,2017-04-18 16:00:39,-1,1161114062,142
5654065768,2017-04-18 16:00:39,-2,1161114062,142
5654065772,2017-04-18 16:00:44,55.5,1161114076,115
5654065773,2017-04-18 16:01:35,1,1161114001,142
5654065774,2017-04-18 16:01:35,0,1161114001,142
5654065775,2017-04-18 16:01:36,198,1161114001,121
5654065776,2017-04-18 16:00:10,0,1161114067,145
5654065777,2017-04-18 16:00:12,1,1161114067,145
5654065784,2017-04-18 16:00:43,60.5,1170410000,115
5654065785,2017-04-18 16:00:43,60.5,1170410000,115
5654065786,2017-04-18 16:00:43,1,1170410000,142
5654065787,2017-04-18 16:00:43,1,1170410000,142
5654065788,2017-04-18 16:00:44,2.6,1170410000,161
5654065789,2017-04-18 16:00:44,2.6,1170410000,161
5654065791,2017-04-18 16:00:37,229,1161114069,121
