id,reading_time,value,station_id,parameter_id
5655240525,2017-04-18 23:02:49,0,1161114018,145
5655240526,2017-04-18 23:02:49,1,1161114018,145
5655240527,2017-04-18 23:02:50,0,1161114018,145
5655314263,2017-04-18 23:21:53,53,1161114014,115
5655314281,2017-04-18 23:24:00,202,1161114001,121
5655314282,2017-04-18 23:24:00,10,1161114001,122
5655314283,2017-04-18 23:24:00,2,1161114001,161
5655314284,2017-04-18 23:24:00,204,1161114001,121
5655314285,2017-04-18 23:24:00,8.5,1161114001,122
5655314286,2017-04-18 23:24:00,1.6,1161114001,161
5655314297,2017-04-18 23:22:07,-2,1161114054,142
5655314298,2017-04-18 23:22:08,-1,1161114054,142
5655314299,2017-04-18 23:22:08,-2,1161114054,142
5655314300,2017-04-18 23:22:09,-1,1161114054,142
5655314704,2017-04-18 23:22:32,224,1161114015,121
5655314707,2017-04-18 23:22:32,0,1161114015,145
5655314708,2017-04-18 23:21:33,215,1161114036,121
5655314709,2017-04-18 23:21:34,1,1161114036,142
5655314710,2017-04-18 23:21:34,0,1161114036,142
5655314711,2017-04-18 23:21:34,2.6,1161114036,161
5655314712,2017-04-18 23:22:30,220,1161114051,121
5655314714,2017-04-18 23:22:30,-1,1161114051,142
5655314764,2017-04-18 23:22:24,1,1161114028,142
5655314767,2017-04-18 23:22:24,-1,1161114028,145
5655314769,2017-04-18 23:22:25,0,1161114028,142
5655314773,2017-04-18 23:22:25,0,1161114028,145
5655314837,2017-04-18 23:24:32,1,1160629000,145
5655314838,2017-04-18 23:24:34,1,1160629000,142
5655314839,2017-04-18 23:24:34,0,1160629000,145
5655314867,2017-04-18 23:22:34,50,1161114051,115
5655314902,2017-04-18 23:22:02,218,1161114014,121
5655314905,2017-04-18 23:22:03,219,1161114014,121
5655314906,2017-04-18 23:22:50,14,1161114056,113
5655314912,2017-04-18 23:22:33,-1,1161114015,145
5655314913,2017-04-18 23:22:33,12.5,1161114015,122
5655314914,2017-04-18 23:22:34,0,1161114015,145
5655314915,2017-04-18 23:22:34,-1,1161114015,145
5655314922,2017-04-18 23:22:42,1.6,1161114038,161
5655314926,2017-04-18 23:22:27,1,1161114028,142
5655314927,2017-04-18 23:22:27,0,1161114028,142
5655314928,2017-04-18 23:22:28,1,1161114028,142
5655314929,2017-04-18 23:22:28,0,1161114028,142
5655314930,2017-04-18 23:18:10,239,1161114059,121
5655314931,2017-04-18 23:22:14,0,1161114044,142
5655314932,2017-04-18 23:22:15,-1,1161114044,145
5655314933,2017-04-18 23:22:46,-1,1161114067,142
5655314934,2017-04-18 23:22:46,0,1161114067,142
5655314935,2017-04-18 23:22:30,0,1161115011,145
5655314936,2017-04-18 23:22:31,-1,1161115011,145
5655314937,2017-04-18 23:22:17,-1,1161114058,145
5655314938,2017-04-18 23:22:17,0,1161114058,145
5655314939,2017-04-18 23:22:18,-1,1161114058,145
5655314940,2017-04-18 23:22:18,0,1161114058,145
5655314942,2017-04-18 23:23:30,57,1161115036,115
5655314943,2017-04-18 23:23:32,223,1161115036,121
5655314944,2017-04-18 23:22:18,21.5,1161114054,112
5655314945,2017-04-18 23:22:18,-1,1161114054,142
5655314946,2017-04-18 23:22:19,-2,1161114054,142
5655314947,2017-04-18 23:22:19,-1,1161114054,142
5655314948,2017-04-18 23:23:08,226,1161115015,121
5655314950,2017-04-18 23:24:10,1,1161114001,142
5655314951,2017-04-18 23:24:11,0,1161114001,142
5655314963,2017-04-18 23:21:48,220,1161114013,121
5655314964,2017-04-18 23:21:50,221,1161114013,121
5655314966,2017-04-18 23:21:50,22,1161114013,113
5655314986,2017-04-18 23:23:10,231,1161114010,121
5655314987,2017-04-18 23:23:10,1,1161114010,142
5655314988,2017-04-18 23:23:11,0,1161114010,142
5655314989,2017-04-18 23:23:11,232,1161114010,121
5655314990,2017-04-18 23:21:37,9.5,1161114036,113
5655314991,2017-04-18 23:22:54,1,1161115022,142
5655314992,2017-04-18 23:22:55,0,1161115022,142
5655314993,2017-04-18 23:22:56,1,1161115022,142
5655315058,2017-04-18 23:23:17,229,1161114062,121
5655315059,2017-04-18 23:23:18,230,1161114062,121
5655315060,2017-04-18 23:23:19,229,1161114062,121
5655315061,2017-04-18 23:23:46,1,1161114043,142
5655315062,2017-04-18 23:23:47,0,1161114043,142
5655315076,2017-04-18 23:22:35,0,1161114051,142
5655315077,2017-04-18 23:22:35,-1,1161114051,142
5655315080,2017-04-18 23:21:46,1,1161115028,145
5655315081,2017-04-18 23:21:46,0,1161115028,145
5655315082,2017-04-18 23:21:48,1,1161115028,145
5655315083,2017-04-18 23:21:48,0,1161115028,145
5655228219,2017-04-18 23:00:07,223,1161114037,121
5655225485,2017-04-18 23:00:03,1,1161114030,142
5655225486,2017-04-18 23:00:04,0,1161114030,142
5655226769,2017-04-18 23:00:38,34.5,1161114030,115
5655226770,2017-04-18 23:00:38,1,1161114030,142
5655226772,2017-04-18 23:00:38,0,1161114030,142
5655226484,2017-04-18 23:00:30,1,1161114030,142
5655226485,2017-04-18 23:00:30,0,1161114030,142
5655226529,2017-04-18 23:00:00,1,1161114001,142
5655226531,2017-04-18 23:00:01,0,1161114001,142
5655226533,2017-04-18 23:00:01,4,1161114001,161
5655226652,2017-04-18 23:00:04,47.5,1161114001,115
5655226653,2017-04-18 23:00:04,3.8,1161114001,161
5655226654,2017-04-18 23:00:05,4,1161114001,161
5655226856,2017-04-18 23:00:08,3.8,1161114001,161
5655226857,2017-04-18 23:00:09,4,1161114001,161
5655226921,2017-04-18 23:00:10,1,1161114001,142
5655226923,2017-04-18 23:00:11,0,1161114001,142
5655226944,2017-04-18 23:00:42,224,1161114030,121
5655226946,2017-04-18 23:00:43,225,1161114030,121
5655227004,2017-04-18 23:00:44,224,1161114030,121
5655227546,2017-04-18 23:00:01,1,1161114043,142
5655227547,2017-04-18 23:00:01,0,1161114043,142
5655227623,2017-04-18 23:00:28,1,1161114001,142
5655227624,2017-04-18 23:00:29,0,1161114001,142
5655227633,2017-04-18 23:00:03,1,1161114043,142
5655227634,2017-04-18 23:00:04,0,1161114043,142
5655227635,2017-04-18 23:00:05,1,1161114043,142
5655227208,2017-04-18 23:00:18,200,1161114001,121
5655227278,2017-04-18 23:00:21,199,1161114001,121
5655227279,2017-04-18 23:00:21,3.8,1161114001,161
5655227280,2017-04-18 23:00:21,1,1161114001,142
5655227281,2017-04-18 23:00:21,0,1161114001,142
5655227323,2017-04-18 23:00:53,225,1161114030,121
5655227324,2017-04-18 23:00:53,224,1161114030,121
5655227344,2017-04-18 23:00:23,200,1161114001,121
5655227238,2017-04-18 23:00:09,44,1161115012,115
5655227365,2017-04-18 23:00:04,32.5,1161114049,115
5655227679,2017-04-18 23:00:18,7,1161115012,122
5655227680,2017-04-18 23:00:18,1.6,1161115012,161
5655227681,2017-04-18 23:00:18,6,1161115012,122
5655227682,2017-04-18 23:00:18,1.4,1161115012,161
5655227683,2017-04-18 23:00:19,226,1161115012,121
5655227724,2017-04-18 23:00:31,1,1161114001,142
5655227725,2017-04-18 23:00:32,0,1161114001,142
5655227471,2017-04-18 23:00:15,11,1161115012,122
5655227472,2017-04-18 23:00:15,2.4,1161115012,161
5655227598,2017-04-18 23:00:15,224,1161115012,121
5655227599,2017-04-18 23:00:15,10,1161115012,122
5655227600,2017-04-18 23:00:15,2.2,1161115012,161
5655227601,2017-04-18 23:00:16,9,1161115012,122
5655227602,2017-04-18 23:00:16,2,1161115012,161
5655227603,2017-04-18 23:00:17,225,1161115012,121
5655227604,2017-04-18 23:00:17,8,1161115012,122
5655227605,2017-04-18 23:00:17,1.8,1161115012,161
5655227864,2017-04-18 23:00:00,224,1161114037,121
5655227865,2017-04-18 23:00:00,-1,1161114037,142
5655227866,2017-04-18 23:00:01,0,1161114037,142
5655227860,2017-04-18 23:00:23,1.2,1161115012,161
5655314260,2017-04-18 23:21:47,16.5,1161114068,122
5655314264,2017-04-18 23:21:47,3.6,1161114068,161
5655314266,2017-04-18 23:21:47,-1,1161114068,142
5655314268,2017-04-18 23:21:48,0,1161114068,142
