id,reading_time,value,station_id,parameter_id
5652730221,2017-04-18 08:20:53,1.8,1161115041,161
5652730223,2017-04-18 08:20:24,0,1161115028,145
5652730224,2017-04-18 08:20:24,1,1161115028,145
5652730225,2017-04-18 08:20:25,0,1161115028,145
5652730236,2017-04-18 08:20:36,222,1161115035,121
5652730237,2017-04-18 08:20:26,21,1161114042,113
5652730241,2017-04-18 08:21:48,186,1161114073,121
5652730243,2017-04-18 08:21:49,187,1161114073,121
5652730250,2017-04-18 08:20:41,226,1161114029,121
5652730251,2017-04-18 08:20:41,1,1161114029,142
5652730252,2017-04-18 08:20:42,0,1161114029,142
5652730253,2017-04-18 08:21:08,47,1161115021,115
5652730254,2017-04-18 08:21:20,216,1161115004,121
5652730255,2017-04-18 08:21:16,133,1161114017,124
5652730256,2017-04-18 08:21:17,132,1161114017,121
5652730287,2017-04-18 08:21:38,15.5,1161114069,122
5652730288,2017-04-18 08:21:39,222,1161114069,121
5652730289,2017-04-18 08:21:21,55,1161115038,115
5652730295,2017-04-18 08:21:56,-2,1161114063,142
5652730296,2017-04-18 08:21:56,-1,1161114063,142
5652730297,2017-04-18 08:21:57,-2,1161114063,142
5652730298,2017-04-18 08:21:58,37,1161114063,114
5652730299,2017-04-18 08:21:58,-1,1161114063,142
5652730300,2017-04-18 08:21:31,21,1161114060,113
5652730301,2017-04-18 08:20:25,-1,1161114074,142
5652730303,2017-04-18 08:20:26,0,1161114074,142
5652730305,2017-04-18 08:20:26,-1,1161114074,142
5652730307,2017-04-18 08:17:27,-1,1161114020,142
5652730308,2017-04-18 08:17:28,0,1161114020,145
5652730309,2017-04-18 08:17:28,0,1161114020,142
5652730310,2017-04-18 08:17:29,-1,1161114020,142
5652730311,2017-04-18 08:17:29,-1,1161114020,145
5652730312,2017-04-18 08:16:36,-1,1161114059,145
5652730313,2017-04-18 08:16:37,0,1161114059,145
5652730316,2017-04-18 08:20:32,0,1161115031,142
5652730317,2017-04-18 08:20:33,1,1161115031,142
5652730318,2017-04-18 08:20:34,221,1161115031,121
5652730319,2017-04-18 08:21:37,7,1161114053,142
5652730320,2017-04-18 08:21:38,6,1161114053,142
5652730321,2017-04-18 08:21:38,5,1161114053,145
5652730329,2017-04-18 08:20:52,1,1161115010,142
5652730330,2017-04-18 08:20:54,17,1161115010,112
5652730331,2017-04-18 08:20:54,0,1161115010,142
5652730332,2017-04-18 08:20:42,220,1161115018,121
5652730333,2017-04-18 08:20:43,218,1161115018,121
5652730334,2017-04-18 08:20:44,220,1161115018,121
5652730335,2017-04-18 08:20:56,-1,1161115011,145
5652730336,2017-04-18 08:20:56,0,1161115011,145
5652730409,2017-04-18 08:17:29,0,1161114020,142
5652730415,2017-04-18 08:21:55,232,1161115026,121
5652730416,2017-04-18 08:21:55,24,1161115026,113
5652662095,2017-04-18 08:00:24,1,1161114030,142
5652662096,2017-04-18 08:00:25,0,1161114030,142
5652662097,2017-04-18 08:00:26,220,1161114030,121
5652662098,2017-04-18 08:00:28,221,1161114030,121
5652662099,2017-04-18 08:00:29,220,1161114030,121
5652662100,2017-04-18 08:00:30,1,1161114030,142
5652662101,2017-04-18 08:00:30,0,1161114030,142
5652662102,2017-04-18 08:00:31,1,1161114030,142
5652662104,2017-04-18 08:00:32,0,1161114030,142
5652662106,2017-04-18 08:00:34,1,1161114030,142
5652662107,2017-04-18 08:00:35,0,1161114030,142
5652662109,2017-04-18 08:00:38,55.5,1161114030,115
5652660401,2017-04-18 08:00:03,1,1161114030,142
5652660402,2017-04-18 08:00:04,0,1161114030,142
5652661025,2017-04-18 08:00:07,1,1160629000,142
5652661026,2017-04-18 08:00:07,1,1160629000,145
5652661027,2017-04-18 08:00:08,0,1160629000,142
5652661028,2017-04-18 08:00:08,0,1160629000,145
5652661029,2017-04-18 08:00:08,230,1160629000,121
5652661030,2017-04-18 08:00:09,1,1160629000,142
5652661088,2017-04-18 08:00:10,0,1160629000,142
5652660788,2017-04-18 08:00:03,230,1160629000,121
5652660789,2017-04-18 08:00:03,3.2,1160629000,161
5652660790,2017-04-18 08:00:03,0,1160629000,142
5652660791,2017-04-18 08:00:04,1,1160629000,142
5652660792,2017-04-18 08:00:04,231,1160629000,121
5652660666,2017-04-18 08:00:00,231,1160629000,121
5652660667,2017-04-18 08:00:00,1,1160629000,142
5652660668,2017-04-18 08:00:01,1,1160629000,145
5652660669,2017-04-18 08:00:01,0,1160629000,142
5652660670,2017-04-18 08:00:02,1,1160629000,142
5652660671,2017-04-18 08:00:02,0,1160629000,145
5652660672,2017-04-18 08:00:02,3,1160629000,161
5652660699,2017-04-18 08:00:08,1,1161114030,142
5652660700,2017-04-18 08:00:09,0,1161114030,142
5652660701,2017-04-18 08:00:09,1,1161114030,142
5652660702,2017-04-18 08:00:09,0,1161114030,142
5652660870,2017-04-18 08:00:12,1,1161114030,142
5652660871,2017-04-18 08:00:13,0,1161114030,142
5652660909,2017-04-18 08:00:05,0,1160629000,142
5652660947,2017-04-18 08:00:14,54.5,1161114030,115
5652660948,2017-04-18 08:00:14,1,1161114030,142
5652660949,2017-04-18 08:00:15,0,1161114030,142
5652661348,2017-04-18 08:00:15,0,1160629000,142
5652661349,2017-04-18 08:00:16,1,1160629000,142
5652661350,2017-04-18 08:00:17,0,1160629000,142
5652661256,2017-04-18 08:00:13,19,1160629000,112
5652661257,2017-04-18 08:00:13,1,1160629000,142
5652662103,2017-04-18 08:00:31,1,1160629000,142
5652662105,2017-04-18 08:00:32,0,1160629000,142
5652662108,2017-04-18 08:00:32,1,1160629000,142
5652661535,2017-04-18 08:00:20,1,1160629000,142
5652661898,2017-04-18 08:00:03,1,1161114001,142
5652661899,2017-04-18 08:00:04,0,1161114001,142
5652661994,2017-04-18 08:00:29,1,1160629000,142
5652661995,2017-04-18 08:00:29,36.5,1160629000,115
5652661996,2017-04-18 08:00:30,0,1160629000,142
5652661997,2017-04-18 08:00:05,193,1161114001,121
5652661999,2017-04-18 08:00:05,3,1161114001,161
5652662001,2017-04-18 08:00:06,192,1161114001,121
5652662002,2017-04-18 08:00:06,2.8,1161114001,161
5652661661,2017-04-18 08:00:22,0,1160629000,142
5652661762,2017-04-18 08:00:24,1,1160629000,142
5652661763,2017-04-18 08:00:26,0,1160629000,142
