id,reading_time,value,station_id,parameter_id
5652422022,2017-04-18 06:33:32,-1,1161114067,142
5652422023,2017-04-18 06:33:32,0,1161114067,142
5652423445,2017-04-18 06:32:08,10.5,1161114029,122
5652423446,2017-04-18 06:32:08,2.4,1161114029,161
5652423449,2017-04-18 06:32:08,2.2,1161114029,161
5652423451,2017-04-18 06:32:09,9,1161114029,122
5652423452,2017-04-18 06:32:09,2,1161114029,161
5652423453,2017-04-18 06:32:10,222,1161114029,121
5652422118,2017-04-18 06:34:17,-2,1161114063,142
5652422142,2017-04-18 06:33:05,2,1161114058,145
5652422143,2017-04-18 06:33:06,3,1161114058,145
5652422154,2017-04-18 06:29:08,2,1161114026,142
5652422155,2017-04-18 06:29:09,3,1161114026,142
5652422167,2017-04-18 06:33:43,216,1161115024,121
5652422169,2017-04-18 06:33:33,1,1161114048,142
5652422173,2017-04-18 06:32:34,236,1161115040,121
5652422175,2017-04-18 06:32:34,1,1161115040,142
5652422178,2017-04-18 06:32:34,0,1161115040,142
5652422184,2017-04-18 06:34:06,0,1170410000,142
5652422185,2017-04-18 06:34:06,0,1170410000,142
5652422186,2017-04-18 06:34:06,1,1170410000,142
5652422187,2017-04-18 06:34:06,1,1170410000,142
5652422188,2017-04-18 06:34:07,0,1170410000,142
5652331872,2017-04-18 06:01:24,0,1161114028,142
5652331873,2017-04-18 06:01:24,1,1161114028,142
5652331874,2017-04-18 06:01:24,0,1161114028,142
5652331875,2017-04-18 06:01:14,1,1161114058,142
5652331876,2017-04-18 06:01:15,0,1161114058,142
5652331886,2017-04-18 06:00:46,0,1161114044,142
5652331887,2017-04-18 06:00:48,47.5,1161114044,115
5652331888,2017-04-18 06:00:50,1,1161114044,142
5652331889,2017-04-18 06:00:50,0,1161114044,142
5652331890,2017-04-18 06:00:52,1,1161114044,142
5652331891,2017-04-18 06:00:52,0,1161114044,142
5652331892,2017-04-18 06:00:54,1,1161114044,142
5652331893,2017-04-18 06:00:54,0,1161114044,142
5652331925,2017-04-18 06:01:12,238,1161114022,121
5652331926,2017-04-18 06:01:12,1,1161114022,142
5652331927,2017-04-18 06:01:12,0,1161114022,142
5652331928,2017-04-18 06:01:13,1.6,1161114022,161
5652331930,2017-04-18 06:02:07,1,1161114010,142
5652331932,2017-04-18 06:02:08,0,1161114010,142
5652331933,2017-04-18 06:01:39,215,1161115021,121
5652331934,2017-04-18 06:02:33,-1,1161114037,142
5652331935,2017-04-18 06:02:33,0,1161114037,142
5652331936,2017-04-18 06:01:14,2.4,1161114009,161
5652331937,2017-04-18 06:01:57,212,1161115032,121
5652331938,2017-04-18 06:01:59,213,1161115032,121
5652331939,2017-04-18 06:00:57,15,1161114040,112
5652331940,2017-04-18 06:01:47,217,1161114050,121
5652331944,2017-04-18 06:01:06,0,1161114018,145
5652331945,2017-04-18 06:01:06,1,1161114018,145
5652331946,2017-04-18 06:01:07,0,1161114018,145
5652331947,2017-04-18 06:01:08,1,1161114018,145
5652331948,2017-04-18 06:01:40,-1,1161114057,142
5652331950,2017-04-18 06:01:41,0,1161114057,142
5652331951,2017-04-18 06:01:42,-1,1161114057,142
5652331993,2017-04-18 06:01:00,227,1161114042,121
5652331994,2017-04-18 06:00:49,18,1161114013,112
5652331995,2017-04-18 06:02:17,0.4,1170410000,161
5652331996,2017-04-18 06:02:17,0.4,1170410000,161
5652331997,2017-04-18 06:02:18,1,1170410000,142
5652331998,2017-04-18 06:02:18,1,1170410000,142
5652331999,2017-04-18 06:02:19,0,1170410000,142
5652332000,2017-04-18 06:02:19,0,1170410000,142
5652332001,2017-04-18 06:01:44,54.5,1161114048,115
5652332002,2017-04-18 06:02:23,9.5,1161114073,122
5652332003,2017-04-18 06:02:24,203,1161114073,121
5652332010,2017-04-18 06:00:59,220,1161114040,121
5652332021,2017-04-18 06:01:02,63,1161114014,115
5652332022,2017-04-18 06:01:04,223,1161114014,121
5652332023,2017-04-18 06:01:22,2,1161114004,161
5652332028,2017-04-18 06:01:32,0,1161114051,142
5652332029,2017-04-18 06:01:32,-1,1161114051,142
5652332030,2017-04-18 06:01:33,59,1161114051,115
5652332032,2017-04-18 06:01:33,0,1161114051,142
5652332034,2017-04-18 06:01:33,-1,1161114051,142
5652332050,2017-04-18 06:00:57,-1,1161114068,142
5652332051,2017-04-18 06:00:58,0,1161114068,142
5652332052,2017-04-18 06:00:58,19,1161114068,112
5652332053,2017-04-18 06:00:59,-1,1161114068,142
5652332054,2017-04-18 06:01:48,24,1161115039,113
5652332055,2017-04-18 06:01:48,13,1161114071,112
5652332058,2017-04-18 06:02:04,220,1161115001,121
5652332059,2017-04-18 06:00:59,62,1161114074,115
5652332060,2017-04-18 06:01:00,-1,1161114074,142
