id,reading_time,value,station_id,parameter_id
5652847740,2017-04-18 09:01:42,231,1160629000,121
5652847741,2017-04-18 09:01:42,1,1160629000,142
5652847742,2017-04-18 09:01:43,1,1160629000,145
5652847743,2017-04-18 09:01:43,0,1160629000,145
5652847830,2017-04-18 09:01:45,1,1160629000,145
5652847831,2017-04-18 09:01:45,0,1160629000,142
5652847832,2017-04-18 09:01:45,0,1160629000,145
5652847833,2017-04-18 09:01:45,3,1160629000,161
5652847834,2017-04-18 09:01:45,39.5,1160629000,115
5652847835,2017-04-18 09:01:46,1,1160629000,142
5652847848,2017-04-18 09:00:09,213,1161115044,121
5652847849,2017-04-18 09:00:34,212,1161114073,121
5652847850,2017-04-18 09:00:35,210,1161114073,121
5652847851,2017-04-18 09:00:36,208,1161114073,121
5652847857,2017-04-18 09:00:16,222,1161115020,121
5652847858,2017-04-18 09:00:18,221,1161115020,121
5652847863,2017-04-18 09:00:14,14,1161115017,112
5652847864,2017-04-18 09:00:25,195,1161115006,121
5652847865,2017-04-18 09:00:26,194,1161115006,121
5652847871,2017-04-18 09:00:11,205,1161114032,121
5652847872,2017-04-18 09:00:20,1.4,1161115015,161
5652847883,2017-04-18 09:00:17,199,1161114033,121
5652847922,2017-04-18 09:00:13,212,1161115044,121
5652847936,2017-04-18 09:01:47,3.2,1160629000,161
5652847937,2017-04-18 09:01:47,0,1160629000,142
5652847938,2017-04-18 09:01:48,3,1160629000,161
5652847939,2017-04-18 09:00:37,206,1161114073,121
5652847944,2017-04-18 09:00:08,214,1161114035,121
5652843546,2017-04-18 09:00:18,1,1160629000,145
5652843547,2017-04-18 09:00:19,0,1160629000,145
5652843548,2017-04-18 09:00:19,0,1160629000,142
5652843549,2017-04-18 09:00:20,1,1160629000,142
5652841884,2017-04-18 09:00:02,211,1161114030,121
5652841885,2017-04-18 09:00:02,1,1161114030,142
5652841886,2017-04-18 09:00:03,0,1161114030,142
5652841801,2017-04-18 09:00:00,1,1161114030,142
5652841803,2017-04-18 09:00:01,0,1161114030,142
5652841804,2017-04-18 09:00:01,212,1161114030,121
5652842328,2017-04-18 09:00:08,210,1161114030,121
5652842329,2017-04-18 09:00:10,211,1161114030,121
5652842855,2017-04-18 09:00:14,52.5,1161114030,115
5652842856,2017-04-18 09:00:15,12.5,1161114030,112
5652842048,2017-04-18 09:00:05,1,1161114030,142
5652842049,2017-04-18 09:00:06,0,1161114030,142
5652842050,2017-04-18 09:00:06,2.8,1161114030,161
5652842051,2017-04-18 09:00:07,2.6,1161114030,161
5652842179,2017-04-18 09:00:00,1,1160629000,142
5652842181,2017-04-18 09:00:01,1,1160629000,145
5652842456,2017-04-18 09:00:02,0,1160629000,142
5652842458,2017-04-18 09:00:02,0,1160629000,145
5652842459,2017-04-18 09:00:02,1,1160629000,142
5652842461,2017-04-18 09:00:03,0,1160629000,142
5652842463,2017-04-18 09:00:03,24,1160629000,112
5652842521,2017-04-18 09:00:11,210,1161114030,121
5652842522,2017-04-18 09:00:12,211,1161114030,121
5652842523,2017-04-18 09:00:12,22,1161114030,116
5652842524,2017-04-18 09:00:12,210,1161114030,121
5652842640,2017-04-18 09:00:04,1,1160629000,145
5652842835,2017-04-18 09:00:06,1,1160629000,142
5652842836,2017-04-18 09:00:06,0,1160629000,142
5652842837,2017-04-18 09:00:06,0,1160629000,145
5652842838,2017-04-18 09:00:07,1,1160629000,142
5652842839,2017-04-18 09:00:07,1,1160629000,145
5652842840,2017-04-18 09:00:07,0,1160629000,145
5652843086,2017-04-18 09:00:08,1,1160629000,145
5652843089,2017-04-18 09:00:09,0,1160629000,145
5652843090,2017-04-18 09:00:09,0,1160629000,142
5652843091,2017-04-18 09:00:10,1,1160629000,142
5652844060,2017-04-18 09:00:30,1,1160629000,142
5652844061,2017-04-18 09:00:31,0,1160629000,142
