id,reading_time,value,station_id,parameter_id
5654259813,2017-04-18 17:06:01,231,1161114027,121
5654259815,2017-04-18 17:06:03,3.4,1161114027,161
5654259819,2017-04-18 17:05:48,-2,1161114054,142
5654259821,2017-04-18 17:05:49,-1,1161114054,142
5654259823,2017-04-18 17:05:50,-2,1161114054,142
5654259824,2017-04-18 17:05:32,17,1161114042,113
5654259825,2017-04-18 17:06:54,1,1161114073,142
5654259826,2017-04-18 17:06:55,0,1161114073,142
5654259827,2017-04-18 17:05:48,-1,1161114058,145
5654259828,2017-04-18 17:05:49,0,1161114058,145
5654259829,2017-04-18 17:05:50,1,1161114058,142
5654259830,2017-04-18 17:05:50,0,1161114058,142
5654259831,2017-04-18 17:06:16,-1,1161115023,142
5654259832,2017-04-18 17:06:35,209,1161114033,121
5654259833,2017-04-18 17:06:37,208,1161114033,121
5654259844,2017-04-18 17:01:41,-1,1161114059,145
5654259846,2017-04-18 17:01:42,27.5,1161114059,112
5654259847,2017-04-18 17:01:42,0,1161114059,145
5654259848,2017-04-18 17:05:13,216,1161114024,121
5654259858,2017-04-18 17:05:19,1,1161115040,142
5654259859,2017-04-18 17:05:19,0,1161115040,142
5654259860,2017-04-18 17:05:19,1,1161115040,142
5654259861,2017-04-18 17:05:20,37.5,1161115040,115
5654259863,2017-04-18 17:05:20,0,1161115040,142
5654259904,2017-04-18 17:05:34,216,1161114042,121
5654259907,2017-04-18 17:05:35,215,1161114042,121
5654259922,2017-04-18 17:06:00,-1,1161114028,145
5654259924,2017-04-18 17:06:00,0,1161114028,145
5654259928,2017-04-18 17:05:48,202,1161115018,121
5654259929,2017-04-18 17:05:49,201,1161115018,121
5654259930,2017-04-18 17:05:42,0,1161114018,145
5654259931,2017-04-18 17:05:43,1,1161114018,145
5654259932,2017-04-18 17:06:23,18,1161114066,112
5654259933,2017-04-18 17:06:25,40,1161114066,115
5654259934,2017-04-18 17:06:57,1,1161114073,142
5654259935,2017-04-18 17:06:57,0,1161114073,142
5654259939,2017-04-18 17:05:51,-1,1161114054,142
5654259940,2017-04-18 17:05:53,-2,1161114054,142
5654259941,2017-04-18 17:07:04,51,1161115036,115
5654259942,2017-04-18 17:05:50,-1,1161114009,142
5654259943,2017-04-18 17:05:50,0,1161114009,142
5654259944,2017-04-18 17:05:51,-1,1161114009,142
5654259945,2017-04-18 17:01:53,3,1161114026,145
5654259946,2017-04-18 17:01:54,3,1161114026,142
5654259947,2017-04-18 17:07:43,189,1161114001,121
5654259948,2017-04-18 17:07:43,0,1161114001,142
5654259949,2017-04-18 17:07:44,190,1161114001,121
5654259950,2017-04-18 17:06:23,6.5,1161114050,122
5654259951,2017-04-18 17:06:23,1.4,1161114050,161
5654259952,2017-04-18 17:06:24,8,1161114050,122
5654259953,2017-04-18 17:06:24,1.6,1161114050,161
5654259954,2017-04-18 17:06:25,213,1161114050,121
5654259955,2017-04-18 17:06:25,9.5,1161114050,122
5654259956,2017-04-18 17:06:25,2,1161114050,161
