id,reading_time,value,station_id,parameter_id
5654628138,2017-04-18 19:12:52,-1,1161114028,145
5654628139,2017-04-18 19:12:52,0,1161114028,145
5654593647,2017-04-18 19:00:33,0,1161114051,142
5654593648,2017-04-18 19:00:33,-1,1161114051,142
5654593649,2017-04-18 19:01:17,219,1161114076,121
5654593650,2017-04-18 19:00:11,1,1161114029,142
5654593651,2017-04-18 19:00:11,1.8,1161114029,161
5654593652,2017-04-18 19:00:12,0,1161114029,142
5654593653,2017-04-18 19:00:12,1,1161114029,142
5654593654,2017-04-18 19:00:13,0,1161114029,142
5654593655,2017-04-18 19:00:33,235,1161115034,121
5654593656,2017-04-18 19:00:46,244,1161114071,121
5654593664,2017-04-18 19:01:03,211,1161114033,121
5654593666,2017-04-18 19:01:05,210,1161114033,121
5654593676,2017-04-18 19:00:15,-1,1161114009,142
5654593681,2017-04-18 19:01:43,1,1161114043,142
5654593682,2017-04-18 19:01:45,0,1161114043,142
5654593683,2017-04-18 19:00:59,218,1161115032,121
5654593684,2017-04-18 19:00:59,219,1161115032,121
5654593690,2017-04-18 19:00:14,28,1161114029,112
5654593691,2017-04-18 19:02:32,1,1160629000,142
5654593692,2017-04-18 19:02:33,0,1160629000,142
5654593693,2017-04-18 19:02:33,1,1160629000,145
5654593694,2017-04-18 19:02:34,1,1160629000,142
5654593695,2017-04-18 19:02:34,0,1160629000,142
5654593696,2017-04-18 19:02:34,0,1160629000,145
5654593697,2017-04-18 19:00:05,229,1161115031,121
5654593698,2017-04-18 19:00:05,0,1161115031,142
5654593700,2017-04-18 19:00:05,1,1161115031,142
5654593739,2017-04-18 19:00:13,-1,1161114016,142
5654593740,2017-04-18 19:00:13,0,1161114016,142
5654593748,2017-04-18 19:00:50,206,1161114017,121
5654593749,2017-04-18 19:00:18,-2,1161114054,142
5654593750,2017-04-18 19:00:18,-1,1161114054,142
5654593751,2017-04-18 19:01:58,231,1161115012,121
5654593752,2017-04-18 19:01:59,230,1161115012,121
5654593753,2017-04-18 19:00:48,1,1161114002,142
5654593754,2017-04-18 19:00:49,0,1161114002,142
5654593756,2017-04-18 19:01:00,221,1161114032,121
5654593798,2017-04-18 19:00:12,222,1161115035,121
5654593799,2017-04-18 19:02:35,1,1160629000,142
5654593800,2017-04-18 19:02:35,0,1160629000,142
5654593801,2017-04-18 19:02:36,1,1160629000,142
5654593802,2017-04-18 19:02:36,0,1160629000,142
5654593804,2017-04-18 19:00:18,2,1161114029,161
5654594022,2017-04-18 19:00:57,12.5,1161114017,112
5654594024,2017-04-18 19:00:05,219,1161114040,121
5654594025,2017-04-18 19:00:06,220,1161114040,121
5654594036,2017-04-18 19:00:50,189,1161114048,121
5654594049,2017-04-18 19:02:40,0,1160629000,142
5654594050,2017-04-18 19:02:40,3.4,1160629000,161
5654594051,2017-04-18 19:02:41,3.2,1160629000,161
5654594056,2017-04-18 19:01:01,2.2,1161115038,161
5654594059,2017-04-18 19:00:32,0,1161115010,142
5654594060,2017-04-18 19:00:33,1,1161115010,142
5654594061,2017-04-18 19:00:33,0,1161115010,142
5654594062,2017-04-18 19:00:34,1,1161115010,142
5654594063,2017-04-18 19:01:13,16.5,1161115015,112
5654594066,2017-04-18 19:01:11,1,1161114033,142
5654594067,2017-04-18 19:01:12,0,1161114033,142
5654594093,2017-04-18 19:00:40,-1,1161114051,142
5654594096,2017-04-18 19:01:09,222,1161114041,121
5654594097,2017-04-18 19:00:52,0,1161115023,142
5654594098,2017-04-18 19:00:53,-1,1161115023,142
5654594099,2017-04-18 19:00:53,0,1161115023,142
5654594100,2017-04-18 19:00:54,-1,1161115023,142
5654586896,2017-04-18 19:00:03,0,1160629000,142
5654586897,2017-04-18 19:00:04,1.8,1160629000,161
5654586898,2017-04-18 19:00:05,1,1160629000,145
5654586899,2017-04-18 19:00:05,0,1160629000,145
5654586981,2017-04-18 19:00:03,1,1161114030,142
5654586982,2017-04-18 19:00:03,0,1161114030,142
5654586983,2017-04-18 19:00:07,226,1161114030,121
5654586984,2017-04-18 19:00:09,227,1161114030,121
5654586985,2017-04-18 19:00:09,226,1161114030,121
5654586986,2017-04-18 19:00:10,227,1161114030,121
5654586987,2017-04-18 19:00:13,1,1161114030,142
5654586988,2017-04-18 19:00:14,0,1161114030,142
5654586997,2017-04-18 19:00:06,1,1160629000,142
5654586998,2017-04-18 19:00:06,0,1160629000,142
5654586999,2017-04-18 19:00:07,20,1160629000,112
5654586698,2017-04-18 19:00:01,1,1160629000,142
5654589018,2017-04-18 19:00:46,1,1160629000,145
5654589019,2017-04-18 19:00:46,0,1160629000,142
5654589020,2017-04-18 19:00:46,0,1160629000,145
5654589072,2017-04-18 19:00:13,232,1161115012,121
5654589163,2017-04-18 19:00:50,1,1160629000,145
5654589164,2017-04-18 19:00:51,0,1160629000,145
5654589165,2017-04-18 19:00:51,0,1160629000,142
5654589166,2017-04-18 19:00:52,1,1160629000,145
5654589232,2017-04-18 19:00:29,205,1161114001,121
5654589233,2017-04-18 19:00:29,1.6,1161114001,161
5654586799,2017-04-18 19:00:02,0,1160629000,142
5654586800,2017-04-18 19:00:02,1,1160629000,145
5654586801,2017-04-18 19:00:02,234,1160629000,121
5654586802,2017-04-18 19:00:02,1,1160629000,142
5654586803,2017-04-18 19:00:02,0,1160629000,142
5654586804,2017-04-18 19:00:02,0,1160629000,145
5654586805,2017-04-18 19:00:03,233,1160629000,121
5654586806,2017-04-18 19:00:03,1,1160629000,142
