[[[5679790799.0], [10.0], [1161114004.0], [122.0], [1.492995663e+18], [-0.47116083264]]],-0.7620103473762008
[[[5679804584.0], [14.5], [1161114004.0], [122.0], [1.492995903e+18], [-0.4044941659733333]]],0.22912047302291216
,-0.15673120319843292
[[[5679804659.0], [12.0], [1161114004.0], [122.0], [1.492995904e+18], [-0.40421638819555555]]],-0.3215077605321506
,-0.15673120319843292
[[[5679804663.0], [10.5], [1161114004.0], [122.0], [1.492995905e+18], [-0.4039386104177778]]],-0.6518847006651882
,-0.15673120319843292
[[[5679804666.0], [9.5], [1161114004.0], [122.0], [1.492995906e+18], [-0.40366083264]]],-0.8721359940872133
,-0.15673120319843292
[[[5679804761.0], [9.0], [1161114004.0], [122.0], [1.492995907e+18], [-0.4033830548622222]]],-0.9822616407982259
,-0.15673120319843292
[[[5679815772.0], [10.0], [1161114004.0], [122.0], [1.492996126e+18], [-0.3425497215288889]]],-0.7620103473762008
,-0.15673120319843292
[[[5679815913.0], [11.0], [1161114004.0], [122.0], [1.492996127e+18], [-0.3422719437511111]]],-0.5417590539541757
,-0.15673120319843292
[[[5679815916.0], [12.5], [1161114004.0], [122.0], [1.492996127e+18], [-0.3422719437511111]]],-0.21138211382113806
,-0.15673120319843292
[[[5679815920.0], [14.0], [1161114004.0], [122.0], [1.492996128e+18], [-0.3419941659733333]]],0.1189948263118996
,-0.15673120319843292
[[[5679816006.0], [15.5], [1161114004.0], [122.0], [1.492996129e+18], [-0.34171638819555555]]],0.44937176644493726
,-0.15673120319843292
[[[5679816009.0], [17.0], [1161114004.0], [122.0], [1.49299613e+18], [-0.3414386104177778]]],0.7797487065779749
,-0.15673120319843292
[[[5679816013.0], [18.0], [1161114004.0], [122.0], [1.492996131e+18], [-0.34116083264]]],1.0
,-0.15673120319843292
[[[5679816235.0], [18.0], [1161114004.0], [122.0], [1.492996135e+18], [-0.3400497215288889]]],1.0
,-0.15673120319843292
[[[5679817670.0], [17.0], [1161114004.0], [122.0], [1.492996162e+18], [-0.3325497215288889]]],0.7797487065779749
,-0.15673120319843292
[[[5679818286.0], [16.0], [1161114004.0], [122.0], [1.492996175e+18], [-0.3289386104177778]]],0.5594974131559498
,-0.15673120319843292
[[[5679822413.0], [16.0], [1161114004.0], [122.0], [1.492996253e+18], [-0.3072719437511111]]],0.5594974131559498
,-0.15673120319843292
[[[5679826549.0], [15.0], [1161114004.0], [122.0], [1.492996334e+18], [-0.2847719437511111]]],0.3392461197339247
,-0.15673120319843292
[[[5679826553.0], [14.0], [1161114004.0], [122.0], [1.492996335e+18], [-0.2844941659733333]]],0.1189948263118996
,-0.15673120319843292
[[[5679826558.0], [12.5], [1161114004.0], [122.0], [1.492996336e+18], [-0.28421638819555556]]],-0.21138211382113806
,-0.15673120319843292
[[[5679826669.0], [11.5], [1161114004.0], [122.0], [1.492996337e+18], [-0.2839386104177778]]],-0.4316334072431631
,-0.15673120319843292
[[[5679826673.0], [10.0], [1161114004.0], [122.0], [1.492996337e+18], [-0.2839386104177778]]],-0.7620103473762008
,-0.15673120319843292
[[[5679826676.0], [9.0], [1161114004.0], [122.0], [1.492996338e+18], [-0.28366083264]]],-0.9822616407982259
,-0.15673120319843292
[[[5679836864.0], [11.5], [1161114004.0], [122.0], [1.492996535e+18], [-0.22893861041777777]]],-0.4316334072431631
,-0.15673120319843292
[[[5679836862.0], [10.0], [1161114004.0], [122.0], [1.492996535e+18], [-0.22893861041777777]]],-0.7620103473762008
,-0.15673120319843292
[[[5679836867.0], [13.0], [1161114004.0], [122.0], [1.492996536e+18], [-0.22866083264]]],-0.1012564671101255
,-0.15673120319843292
[[[5679836993.0], [14.5], [1161114004.0], [122.0], [1.492996537e+18], [-0.2283830548622222]]],0.22912047302291216
,-0.15673120319843292
[[[5679837001.0], [17.5], [1161114004.0], [122.0], [1.492996538e+18], [-0.22810527708444445]]],0.8898743532889875
,-0.15673120319843292
[[[5679836997.0], [16.0], [1161114004.0], [122.0], [1.492996538e+18], [-0.22810527708444445]]],0.5594974131559498
,-0.15673120319843292
[[[5679837109.0], [18.0], [1161114004.0], [122.0], [1.492996539e+18], [-0.22782749930666665]]],1.0
,-0.15673120319843292
[[[5679838661.0], [17.0], [1161114004.0], [122.0], [1.492996569e+18], [-0.21949416597333332]]],0.7797487065779749
,-0.15673120319843292
[[[5679839247.0], [16.0], [1161114004.0], [122.0], [1.492996581e+18], [-0.21616083264]]],0.5594974131559498
,-0.15673120319843292
[[[5679850332.0], [15.0], [1161114004.0], [122.0], [1.492996798e+18], [-0.15588305486222223]]],0.3392461197339247
,-0.15673120319843292
[[[5679850336.0], [14.0], [1161114004.0], [122.0], [1.492996799e+18], [-0.15560527708444444]]],0.1189948263118996
,-0.15673120319843292
[[[5679850462.0], [12.5], [1161114004.0], [122.0], [1.4929968e+18], [-0.15532749930666667]]],-0.21138211382113806
,-0.15673120319843292
[[[5679850467.0], [11.5], [1161114004.0], [122.0], [1.492996801e+18], [-0.15504972152888888]]],-0.4316334072431631
,-0.15673120319843292
[[[5679850470.0], [10.0], [1161114004.0], [122.0], [1.492996801e+18], [-0.15504972152888888]]],-0.7620103473762008
,-0.15673120319843292
[[[5679850625.0], [9.0], [1161114004.0], [122.0], [1.492996802e+18], [-0.1547719437511111]]],-0.9822616407982259
,-0.15673120319843292
[[[5679858064.0], [9.0], [1161114004.0], [122.0], [1.49299694e+18], [-0.11643861041777778]]],-0.9822616407982259
,-0.15673120319843292
[[[5679858357.0], [9.0], [1161114004.0], [122.0], [1.492996946e+18], [-0.1147719437511111]]],-0.9822616407982259
,-0.15673120319843292
[[[5679859313.0], [9.0], [1161114004.0], [122.0], [1.492996967e+18], [-0.10893861041777778]]],-0.9822616407982259
,-0.15673120319843292
[[[5679859862.0], [9.0], [1161114004.0], [122.0], [1.492996977e+18], [-0.10616083264]]],-0.9822616407982259
,-0.15673120319843292
[[[5679860009.0], [9.0], [1161114004.0], [122.0], [1.49299698e+18], [-0.10532749930666667]]],-0.9822616407982259
,-0.15673120319843292
[[[5679860252.0], [9.0], [1161114004.0], [122.0], [1.492996985e+18], [-0.10393861041777777]]],-0.9822616407982259
,-0.15673120319843292
[[[5679862180.0], [10.0], [1161114004.0], [122.0], [1.492997022e+18], [-0.09366083264]]],-0.7620103473762008
,-0.15673120319843292
[[[5679862183.0], [11.5], [1161114004.0], [122.0], [1.492997023e+18], [-0.09338305486222222]]],-0.4316334072431631
,-0.15673120319843292
[[[5679862186.0], [13.0], [1161114004.0], [122.0], [1.492997024e+18], [-0.09310527708444444]]],-0.1012564671101255
,-0.15673120319843292
[[[5679862283.0], [14.5], [1161114004.0], [122.0], [1.492997025e+18], [-0.09282749930666667]]],0.22912047302291216
,-0.15673120319843292
[[[5679862287.0], [16.0], [1161114004.0], [122.0], [1.492997026e+18], [-0.09254972152888889]]],0.5594974131559498
,-0.15673120319843292
[[[5679862291.0], [17.5], [1161114004.0], [122.0], [1.492997026e+18], [-0.09254972152888889]]],0.8898743532889875
,-0.15673120319843292
[[[5679862387.0], [18.0], [1161114004.0], [122.0], [1.492997027e+18], [-0.09227194375111111]]],1.0
,-0.15673120319843292
[[[5679863703.0], [17.0], [1161114004.0], [122.0], [1.492997054e+18], [-0.0847719437511111]]],0.7797487065779749
,-0.15673120319843292
[[[5679864256.0], [16.0], [1161114004.0], [122.0], [1.492997067e+18], [-0.08116083264]]],0.5594974131559498
,-0.15673120319843292
[[[5679873823.0], [15.0], [1161114004.0], [122.0], [1.492997262e+18], [-0.026994165973333335]]],0.3392461197339247
,-0.15673120319843292
[[[5679873905.0], [13.5], [1161114004.0], [122.0], [1.492997263e+18], [-0.026716388195555555]]],0.008869179600887052
,-0.15673120319843292
[[[5679873910.0], [11.0], [1161114004.0], [122.0], [1.492997264e+18], [-0.02643861041777778]]],-0.5417590539541757
,-0.15673120319843292
[[[5679873907.0], [12.5], [1161114004.0], [122.0], [1.492997264e+18], [-0.02643861041777778]]],-0.21138211382113806
,-0.15673120319843292
[[[5679874032.0], [10.0], [1161114004.0], [122.0], [1.492997265e+18], [-0.02616083264]]],-0.7620103473762008
,-0.15673120319843292
[[[5679874035.0], [9.0], [1161114004.0], [122.0], [1.492997266e+18], [-0.025883054862222223]]],-0.9822616407982259
,-0.15673120319843292
[[[5679875109.0], [9.0], [1161114004.0], [122.0], [1.492997289e+18], [-0.019494165973333335]]],-0.9822616407982259
,-0.15673120319843292
[[[5679877790.0], [9.0], [1161114004.0], [122.0], [1.492997345e+18], [-0.003938610417777778]]],-0.9822616407982259
,-0.15673120319843292
[[[5679877936.0], [9.0], [1161114004.0], [122.0], [1.492997347e+18], [-0.0033830548622222224]]],-0.9822616407982259
,-0.15673120319843292
[[[5679884783.0], [10.0], [1161114004.0], [122.0], [1.492997486e+18], [0.03522805624888889]]],-0.7620103473762008
,-0.15673120319843292
[[[5679884909.0], [11.0], [1161114004.0], [122.0], [1.492997487e+18], [0.03550583402666667]]],-0.5417590539541757
,-0.15673120319843292
[[[5679884912.0], [12.5], [1161114004.0], [122.0], [1.492997487e+18], [0.03550583402666667]]],-0.21138211382113806
,-0.15673120319843292
[[[5679884915.0], [14.0], [1161114004.0], [122.0], [1.492997488e+18], [0.03578361180444444]]],0.1189948263118996
,-0.15673120319843292
[[[5679885013.0], [15.5], [1161114004.0], [122.0], [1.492997489e+18], [0.03606138958222222]]],0.44937176644493726
,-0.15673120319843292
[[[5679885020.0], [18.0], [1161114004.0], [122.0], [1.49299749e+18], [0.03633916736]]],1.0
,-0.15673120319843292
[[[5679885017.0], [17.5], [1161114004.0], [122.0], [1.49299749e+18], [0.03633916736]]],0.8898743532889875
,-0.15673120319843292
[[[5679886416.0], [17.0], [1161114004.0], [122.0], [1.492997519e+18], [0.04439472291555555]]],0.7797487065779749
,-0.15673120319843292
[[[5679887075.0], [16.0], [1161114004.0], [122.0], [1.492997532e+18], [0.048005834026666666]]],0.5594974131559498
,-0.15673120319843292
[[[5679896176.0], [15.0], [1161114004.0], [122.0], [1.492997726e+18], [0.10189472291555556]]],0.3392461197339247
,-0.15673120319843292
[[[5679896180.0], [13.5], [1161114004.0], [122.0], [1.492997727e+18], [0.10217250069333333]]],0.008869179600887052
,-0.15673120319843292
[[[5679896184.0], [12.5], [1161114004.0], [122.0], [1.492997728e+18], [0.10245027847111111]]],-0.21138211382113806
,-0.15673120319843292
[[[5679896296.0], [11.0], [1161114004.0], [122.0], [1.492997728e+18], [0.10245027847111111]]],-0.5417590539541757
,-0.15673120319843292
[[[5679896301.0], [10.0], [1161114004.0], [122.0], [1.492997729e+18], [0.1027280562488889]]],-0.7620103473762008
,-0.15673120319843292
[[[5679896305.0], [8.5], [1161114004.0], [122.0], [1.49299773e+18], [0.10300583402666667]]],-1.0923872875092384
,-0.15673120319843292
[[[5679906831.0], [9.5], [1161114004.0], [122.0], [1.492997949e+18], [0.16383916736]]],-0.8721359940872133
,-0.15673120319843292
[[[5679906833.0], [11.0], [1161114004.0], [122.0], [1.49299795e+18], [0.16411694513777778]]],-0.5417590539541757
,-0.15673120319843292
[[[5679906922.0], [12.5], [1161114004.0], [122.0], [1.492997951e+18], [0.16439472291555557]]],-0.21138211382113806
,-0.15673120319843292
[[[5679906925.0], [14.0], [1161114004.0], [122.0], [1.492997952e+18], [0.16467250069333333]]],0.1189948263118996
,-0.15673120319843292
[[[5679906928.0], [15.5], [1161114004.0], [122.0], [1.492997952e+18], [0.16467250069333333]]],0.44937176644493726
,-0.15673120319843292
[[[5679907037.0], [17.0], [1161114004.0], [122.0], [1.492997953e+18], [0.1649502784711111]]],0.7797487065779749
,-0.15673120319843292
[[[5679907040.0], [18.0], [1161114004.0], [122.0], [1.492997955e+18], [0.16550583402666666]]],1.0
,-0.15673120319843292
[[[5679908199.0], [17.0], [1161114004.0], [122.0], [1.492997977e+18], [0.17161694513777778]]],0.7797487065779749
,-0.15673120319843292
[[[5679908897.0], [16.0], [1161114004.0], [122.0], [1.492997992e+18], [0.17578361180444443]]],0.5594974131559498
,-0.15673120319843292
[[[5679910464.0], [16.0], [1161114004.0], [122.0], [1.492998022e+18], [0.18411694513777777]]],0.5594974131559498
,-0.15673120319843292
[[[5679918401.0], [15.0], [1161114004.0], [122.0], [1.492998189e+18], [0.23050583402666666]]],0.3392461197339247
,-0.15673120319843292
[[[5679918406.0], [14.0], [1161114004.0], [122.0], [1.492998189e+18], [0.23050583402666666]]],0.1189948263118996
,-0.15673120319843292
[[[5679918412.0], [12.5], [1161114004.0], [122.0], [1.49299819e+18], [0.23078361180444446]]],-0.21138211382113806
,-0.15673120319843292
[[[5679918495.0], [11.5], [1161114004.0], [122.0], [1.492998191e+18], [0.23106138958222222]]],-0.4316334072431631
,-0.15673120319843292
[[[5679918498.0], [10.0], [1161114004.0], [122.0], [1.492998192e+18], [0.23133916736]]],-0.7620103473762008
,-0.15673120319843292
[[[5679918500.0], [9.0], [1161114004.0], [122.0], [1.492998193e+18], [0.23161694513777778]]],-0.9822616407982259
,-0.15673120319843292
[[[5679921563.0], [9.0], [1161114004.0], [122.0], [1.492998257e+18], [0.24939472291555556]]],-0.9822616407982259
,-0.15673120319843292
[[[5679928558.0], [10.0], [1161114004.0], [122.0], [1.492998404e+18], [0.29022805624888887]]],-0.7620103473762008
,-0.15673120319843292
[[[5679928565.0], [12.5], [1161114004.0], [122.0], [1.492998405e+18], [0.2905058340266667]]],-0.21138211382113806
,-0.15673120319843292
[[[5679928561.0], [11.0], [1161114004.0], [122.0], [1.492998405e+18], [0.2905058340266667]]],-0.5417590539541757
,-0.15673120319843292
[[[5679928680.0], [14.5], [1161114004.0], [122.0], [1.492998406e+18], [0.29078361180444445]]],0.22912047302291216
,-0.15673120319843292
[[[5679928683.0], [16.0], [1161114004.0], [122.0], [1.492998407e+18], [0.2910613895822222]]],0.5594974131559498
,-0.15673120319843292
[[[5679928686.0], [17.5], [1161114004.0], [122.0], [1.492998408e+18], [0.29133916736]]],0.8898743532889875
,-0.15673120319843292
[[[5679928759.0], [18.0], [1161114004.0], [122.0], [1.492998408e+18], [0.29133916736]]],1.0
,-0.15673120319843292
[[[5679929539.0], [18.0], [1161114004.0], [122.0], [1.492998424e+18], [0.29578361180444446]]],1.0
,-0.15673120319843292
[[[5679930379.0], [17.0], [1161114004.0], [122.0], [1.49299844e+18], [0.3002280562488889]]],0.7797487065779749
,-0.15673120319843292
[[[5679930854.0], [16.0], [1161114004.0], [122.0], [1.492998451e+18], [0.30328361180444446]]],0.5594974131559498
,-0.15673120319843292
[[[5679936295.0], [15.0], [1161114004.0], [122.0], [1.492998564e+18], [0.3346725006933333]]],0.3392461197339247
,-0.15673120319843292
[[[5679936298.0], [13.5], [1161114004.0], [122.0], [1.492998565e+18], [0.3349502784711111]]],0.008869179600887052
,-0.15673120319843292
[[[5679936301.0], [12.5], [1161114004.0], [122.0], [1.492998566e+18], [0.3352280562488889]]],-0.21138211382113806
,-0.15673120319843292
[[[5679936430.0], [11.0], [1161114004.0], [122.0], [1.492998567e+18], [0.33550583402666667]]],-0.5417590539541757
,-0.15673120319843292
[[[5679936433.0], [10.0], [1161114004.0], [122.0], [1.492998567e+18], [0.33550583402666667]]],-0.7620103473762008
,-0.15673120319843292
[[[5679936436.0], [8.5], [1161114004.0], [122.0], [1.492998568e+18], [0.33578361180444444]]],-1.0923872875092384
,-0.15673120319843292
[[[5679945243.0], [10.0], [1161114004.0], [122.0], [1.492998755e+18], [0.3877280562488889]]],-0.7620103473762008
,-0.15673120319843292
[[[5679945345.0], [11.0], [1161114004.0], [122.0], [1.492998756e+18], [0.38800583402666666]]],-0.5417590539541757
,-0.15673120319843292
[[[5679945348.0], [12.5], [1161114004.0], [122.0], [1.492998757e+18], [0.38828361180444443]]],-0.21138211382113806
,-0.15673120319843292
[[[5679945351.0], [14.0], [1161114004.0], [122.0], [1.492998757e+18], [0.38828361180444443]]],0.1189948263118996
,-0.15673120319843292
[[[5679945453.0], [15.5], [1161114004.0], [122.0], [1.492998758e+18], [0.38856138958222225]]],0.44937176644493726
,-0.15673120319843292
[[[5679945456.0], [17.5], [1161114004.0], [122.0], [1.492998759e+18], [0.38883916736]]],0.8898743532889875
,-0.15673120319843292
[[[5679946645.0], [17.0], [1161114004.0], [122.0], [1.492998783e+18], [0.39550583402666667]]],0.7797487065779749
,-0.15673120319843292
[[[5679947439.0], [16.0], [1161114004.0], [122.0], [1.492998799e+18], [0.3999502784711111]]],0.5594974131559498
,-0.15673120319843292
[[[5679948999.0], [16.0], [1161114004.0], [122.0], [1.492998831e+18], [0.40883916736]]],0.5594974131559498
,-0.15673120319843292
[[[5679954543.0], [15.0], [1161114004.0], [122.0], [1.492998947e+18], [0.44106138958222224]]],0.3392461197339247
,-0.15673120319843292
[[[5679954546.0], [13.5], [1161114004.0], [122.0], [1.492998948e+18], [0.44133916736]]],0.008869179600887052
,-0.15673120319843292
[[[5679954669.0], [12.5], [1161114004.0], [122.0], [1.492998949e+18], [0.44161694513777777]]],-0.21138211382113806
,-0.15673120319843292
[[[5679954672.0], [11.0], [1161114004.0], [122.0], [1.49299895e+18], [0.44189472291555554]]],-0.5417590539541757
,-0.15673120319843292
[[[5679954744.0], [8.5], [1161114004.0], [122.0], [1.492998951e+18], [0.44217250069333336]]],-1.0923872875092384
,-0.15673120319843292
[[[5679954741.0], [10.0], [1161114004.0], [122.0], [1.492998951e+18], [0.44217250069333336]]],-0.7620103473762008
,-0.15673120319843292
[[[5679964769.0], [9.5], [1161114004.0], [122.0], [1.492999164e+18], [0.50133916736]]],-0.8721359940872133
,-0.15673120319843292
[[[5679964771.0], [11.0], [1161114004.0], [122.0], [1.492999165e+18], [0.5016169451377778]]],-0.5417590539541757
,-0.15673120319843292
[[[5679964865.0], [13.5], [1161114004.0], [122.0], [1.492999166e+18], [0.5018947229155556]]],0.008869179600887052
,-0.15673121809959412
[[[5679964868.0], [15.0], [1161114004.0], [122.0], [1.492999167e+18], [0.5021725006933333]]],0.3392461197339247
,-0.15673121809959412
