[[[5651557343.0], [17.5], [1161114004.0], [122.0], [1.4924777e+18], [-0.35036008995555556]]],0.1769784172661869
[[[5651557341.0], [16.0], [1161114004.0], [122.0], [1.492477699e+18], [-0.35063786773333333]]],-0.04748201438848938
,-0.15673120319843292
[[[5651568137.0], [16.0], [1161114004.0], [122.0], [1.492477931e+18], [-0.2861934232888889]]],-0.04748201438848938
,-0.15673120319843292
[[[5651557343.0], [17.5], [1161114004.0], [122.0], [1.4924777e+18], [-0.35036008995555556]]],0.1769784172661869
,-0.15673120319843292
[[[5651568142.0], [14.5], [1161114004.0], [122.0], [1.492477932e+18], [-0.2859156455111111]]],-0.2719424460431657
,-0.15673120319843292
[[[5651557408.0], [19.5], [1161114004.0], [122.0], [1.492477701e+18], [-0.3500823121777778]]],0.4762589928057553
,-0.15673120319843292
[[[5651568249.0], [13.5], [1161114004.0], [122.0], [1.492477932e+18], [-0.2859156455111111]]],-0.42158273381294986
,-0.15673120319843292
[[[5651557413.0], [22.0], [1161114004.0], [122.0], [1.492477702e+18], [-0.3498045344]]],0.8503597122302158
,-0.15673120319843292
[[[5651568253.0], [12.5], [1161114004.0], [122.0], [1.492477933e+18], [-0.28563786773333333]]],-0.5712230215827341
,-0.15673120319843292
[[[5651557411.0], [21.0], [1161114004.0], [122.0], [1.492477702e+18], [-0.3498045344]]],0.7007194244604316
,-0.15673120319843292
[[[5651576306.0], [14.5], [1161114004.0], [122.0], [1.492478113e+18], [-0.23563786773333334]]],-0.2719424460431657
,-0.15673120319843292
[[[5651557513.0], [23.0], [1161114004.0], [122.0], [1.492477704e+18], [-0.34924897884444445]]],1.0
,-0.15673120319843292
[[[5651576310.0], [16.0], [1161114004.0], [122.0], [1.492478114e+18], [-0.23536008995555555]]],-0.04748201438848938
,-0.15673120319843292
[[[5651558205.0], [22.0], [1161114004.0], [122.0], [1.49247772e+18], [-0.3448045344]]],0.8503597122302158
,-0.15673120319843292
[[[5651576396.0], [17.5], [1161114004.0], [122.0], [1.492478115e+18], [-0.23508231217777778]]],0.1769784172661869
,-0.15673120319843292
[[[5651558798.0], [21.0], [1161114004.0], [122.0], [1.492477735e+18], [-0.3406378677333333]]],0.7007194244604316
,-0.15673120319843292
[[[5651576400.0], [19.0], [1161114004.0], [122.0], [1.492478116e+18], [-0.2348045344]]],0.40143884892086323
,-0.15673120319843292
[[[5651559583.0], [20.0], [1161114004.0], [122.0], [1.492477746e+18], [-0.3375823121777778]]],0.5510791366906475
,-0.15673120319843292
[[[5651576403.0], [21.0], [1161114004.0], [122.0], [1.492478117e+18], [-0.23452675662222222]]],0.7007194244604316
,-0.15673120319843292
[[[5651568046.0], [18.5], [1161114004.0], [122.0], [1.492477929e+18], [-0.28674897884444445]]],0.3266187050359711
,-0.15673120319843292
[[[5651576524.0], [22.0], [1161114004.0], [122.0], [1.492478118e+18], [-0.23424897884444446]]],0.8503597122302158
,-0.15673120319843292
[[[5651568131.0], [17.5], [1161114004.0], [122.0], [1.49247793e+18], [-0.2864712010666667]]],0.1769784172661869
,-0.15673120319843292
[[[5651577860.0], [21.0], [1161114004.0], [122.0], [1.492478148e+18], [-0.22591564551111112]]],0.7007194244604316
,-0.15673120319843292
[[[5651568137.0], [16.0], [1161114004.0], [122.0], [1.492477931e+18], [-0.2861934232888889]]],-0.04748201438848938
,-0.15673120319843292
[[[5651578238.0], [20.0], [1161114004.0], [122.0], [1.492478159e+18], [-0.22286008995555556]]],0.5510791366906475
,-0.15673120319843292
[[[5651568142.0], [14.5], [1161114004.0], [122.0], [1.492477932e+18], [-0.2859156455111111]]],-0.2719424460431657
,-0.15673120319843292
[[[5651590625.0], [18.0], [1161114004.0], [122.0], [1.492478392e+18], [-0.15813786773333333]]],0.251798561151079
,-0.15673120319843292
[[[5651568249.0], [13.5], [1161114004.0], [122.0], [1.492477932e+18], [-0.2859156455111111]]],-0.42158273381294986
,-0.15673120319843292
[[[5651590628.0], [17.0], [1161114004.0], [122.0], [1.492478392e+18], [-0.15813786773333333]]],0.10215827338129482
,-0.15673120319843292
[[[5651568253.0], [12.5], [1161114004.0], [122.0], [1.492477933e+18], [-0.28563786773333333]]],-0.5712230215827341
,-0.15673120319843292
[[[5651590728.0], [15.5], [1161114004.0], [122.0], [1.492478393e+18], [-0.15786008995555556]]],-0.12230215827338148
,-0.15673120319843292
[[[5651576306.0], [14.5], [1161114004.0], [122.0], [1.492478113e+18], [-0.23563786773333334]]],-0.2719424460431657
,-0.15673120319843292
[[[5651590732.0], [14.0], [1161114004.0], [122.0], [1.492478394e+18], [-0.15758231217777777]]],-0.34676258992805775
,-0.15673120319843292
[[[5651576310.0], [16.0], [1161114004.0], [122.0], [1.492478114e+18], [-0.23536008995555555]]],-0.04748201438848938
,-0.15673120319843292
[[[5651590736.0], [13.0], [1161114004.0], [122.0], [1.492478395e+18], [-0.1573045344]]],-0.49640287769784197
,-0.15673120319843292
[[[5651576396.0], [17.5], [1161114004.0], [122.0], [1.492478115e+18], [-0.23508231217777778]]],0.1769784172661869
,-0.15673120319843292
[[[5651590793.0], [11.5], [1161114004.0], [122.0], [1.492478395e+18], [-0.1573045344]]],-0.7208633093525183
,-0.15673120319843292
[[[5651576400.0], [19.0], [1161114004.0], [122.0], [1.492478116e+18], [-0.2348045344]]],0.40143884892086323
,-0.15673120319843292
[[[5651598417.0], [12.5], [1161114004.0], [122.0], [1.492478571e+18], [-0.10841564551111112]]],-0.5712230215827341
,-0.15673120319843292
[[[5651576403.0], [21.0], [1161114004.0], [122.0], [1.492478117e+18], [-0.23452675662222222]]],0.7007194244604316
,-0.15673120319843292
[[[5651598421.0], [14.0], [1161114004.0], [122.0], [1.492478572e+18], [-0.10813786773333334]]],-0.34676258992805775
,-0.15673120319843292
[[[5651576524.0], [22.0], [1161114004.0], [122.0], [1.492478118e+18], [-0.23424897884444446]]],0.8503597122302158
,-0.15673120319843292
