id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5651367551,216.0,1161115032,121,1492473602000000000,-12.015915695075556,-0.08714948388984174
5651368740,215.0,1161115032,121,1492473628000000000,-12.008693472853333,-0.22304316937607196
5651368829,216.0,1161115032,121,1492473630000000000,-12.008137917297777,-0.08714948388984174
5651369201,215.0,1161115032,121,1492473638000000000,-12.005915695075556,-0.22304316937607196
5651369202,216.0,1161115032,121,1492473640000000000,-12.00536013952,-0.08714948388984174
5651369360,215.0,1161115032,121,1492473642000000000,-12.004804583964445,-0.22304316937607196
5651369448,216.0,1161115032,121,1492473644000000000,-12.00424902840889,-0.08714948388984174
5651369449,215.0,1161115032,121,1492473646000000000,-12.003693472853334,-0.22304316937607196
5651369751,216.0,1161115032,121,1492473651000000000,-12.002304583964445,-0.08714948388984174
5651370029,215.0,1161115032,121,1492473657000000000,-12.000637917297778,-0.22304316937607196
5651370030,216.0,1161115032,121,1492473658000000000,-12.00036013952,-0.08714948388984174
5651370510,215.0,1161115032,121,1492473668000000000,-11.997582361742221,-0.22304316937607196
5651370511,216.0,1161115032,121,1492473669000000000,-11.997304583964445,-0.08714948388984174
5651370636,215.0,1161115032,121,1492473670000000000,-11.997026806186666,-0.22304316937607196
5651370750,216.0,1161115032,121,1492473672000000000,-11.996471250631112,-0.08714948388984174
5651371509,215.0,1161115032,121,1492473690000000000,-11.991471250631111,-0.22304316937607196
5651371511,216.0,1161115032,121,1492473691000000000,-11.991193472853332,-0.08714948388984174
5651371620,215.0,1161115032,121,1492473693000000000,-11.990637917297779,-0.22304316937607196
5651372054,216.0,1161115032,121,1492473703000000000,-11.98786013952,-0.08714948388984174
5651372057,215.0,1161115032,121,1492473704000000000,-11.987582361742222,-0.22304316937607196
5651373335,216.0,1161115032,121,1492473735000000000,-11.978971250631112,-0.08714948388984174
5651373806,215.0,1161115032,121,1492473745000000000,-11.976193472853334,-0.22304316937607196
5651373807,216.0,1161115032,121,1492473746000000000,-11.975915695075555,-0.08714948388984174
5651373990,215.0,1161115032,121,1492473750000000000,-11.974804583964444,-0.22304316937607196
5651373991,216.0,1161115032,121,1492473751000000000,-11.974526806186667,-0.08714948388984174
5651374137,215.0,1161115032,121,1492473752000000000,-11.974249028408888,-0.22304316937607196
5651374337,216.0,1161115032,121,1492473758000000000,-11.972582361742223,-0.08714948388984174
5651374421,215.0,1161115032,121,1492473760000000000,-11.972026806186667,-0.22304316937607196
5651374422,216.0,1161115032,121,1492473761000000000,-11.971749028408889,-0.08714948388984174
5651374565,215.0,1161115032,121,1492473763000000000,-11.971193472853333,-0.22304316937607196
5651374566,216.0,1161115032,121,1492473764000000000,-11.970915695075556,-0.08714948388984174
5651374651,215.0,1161115032,121,1492473765000000000,-11.970637917297777,-0.22304316937607196
5651375034,216.0,1161115032,121,1492473776000000000,-11.967582361742222,-0.08714948388984174
5651375035,215.0,1161115032,121,1492473778000000000,-11.967026806186666,-0.22304316937607196
5651375164,216.0,1161115032,121,1492473779000000000,-11.96674902840889,-0.08714948388984174
