id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5651381733,-1.0,1161114050,142,1492473920000000000,-11.927582361742223,-0.13099041533546324
5651381732,-2.0,1161114050,142,1492473920000000000,-11.927582361742223,-1.2619808306709266
5651386229,-1.0,1161114050,142,1492474007000000000,-11.903415695075555,-0.13099041533546324
5651386100,-2.0,1161114050,142,1492474007000000000,-11.903415695075555,-1.2619808306709266
5651392395,0.0,1161114050,142,1492474145000000000,-11.865082361742223,1.0
5651392396,-1.0,1161114050,142,1492474145000000000,-11.865082361742223,-0.13099041533546324
5651395616,-2.0,1161114050,142,1492474217000000000,-11.845082361742222,-1.2619808306709266
5651395617,-1.0,1161114050,142,1492474217000000000,-11.845082361742222,-0.13099041533546324
5651414400,0.0,1161114050,142,1492474615000000000,-11.734526806186667,1.0
5651414401,-1.0,1161114050,142,1492474615000000000,-11.734526806186667,-0.13099041533546324
5651418172,-2.0,1161114050,142,1492474697000000000,-11.711749028408889,-1.2619808306709266
5651418174,-1.0,1161114050,142,1492474698000000000,-11.711471250631112,-0.13099041533546324
5651420111,-2.0,1161114050,142,1492474710000000000,-11.708137917297778,-1.2619808306709266
5651420114,-1.0,1161114050,142,1492474710000000000,-11.708137917297778,-0.13099041533546324
5651460327,-1.0,1161114050,142,1492475590000000000,-11.463693472853333,-0.13099041533546324
5651460326,-2.0,1161114050,142,1492475590000000000,-11.463693472853333,-1.2619808306709266
5651463165,0.0,1161114050,142,1492475649000000000,-11.447304583964444,1.0
5651463166,-1.0,1161114050,142,1492475650000000000,-11.447026806186667,-0.13099041533546324
5651467524,0.0,1161114050,142,1492475747000000000,-11.420082361742223,1.0
5651467525,-1.0,1161114050,142,1492475748000000000,-11.419804583964444,-0.13099041533546324
5651478645,-2.0,1161114050,142,1492476005000000000,-11.348415695075555,-1.2619808306709266
5651478646,-1.0,1161114050,142,1492476006000000000,-11.348137917297779,-0.13099041533546324
5651480580,-2.0,1161114050,142,1492476051000000000,-11.335637917297777,-1.2619808306709266
5651480582,-1.0,1161114050,142,1492476051000000000,-11.335637917297777,-0.13099041533546324
5651492404,0.0,1161114050,142,1492476311000000000,-11.263415695075556,1.0
5651492405,-1.0,1161114050,142,1492476311000000000,-11.263415695075556,-0.13099041533546324
5651494422,0.0,1161114050,142,1492476353000000000,-11.25174902840889,1.0
5651494423,-1.0,1161114050,142,1492476354000000000,-11.251471250631111,-0.13099041533546324
5651497293,-2.0,1161114050,142,1492476406000000000,-11.237026806186666,-1.2619808306709266
