id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5651376288,5.5,1161115010,122,1492473770000000000,-11.969249028408889,-0.49304094126650083
5651376410,6.5,1161115010,122,1492473771000000000,-11.96897125063111,-0.35084656590778646
5651376414,8.0,1161115010,122,1492473772000000000,-11.968693472853333,-0.13755500286971492
5651376518,10.5,1161115010,122,1492473773000000000,-11.968415695075555,0.217930935527071
5651376418,9.0,1161115010,122,1492473773000000000,-11.968415695075555,0.004639372488999443
5651376526,11.5,1161115010,122,1492473774000000000,-11.968137917297778,0.36012531088578537
5651378298,10.5,1161115010,122,1492473816000000000,-11.956471250631111,0.217930935527071
5651381112,9.5,1161115010,122,1492473882000000000,-11.938137917297778,0.07573656016835663
5651381116,8.5,1161115010,122,1492473883000000000,-11.93786013952,-0.06645781519035773
5651381118,7.5,1161115010,122,1492473884000000000,-11.937582361742223,-0.2086521905490721
5651381223,6.5,1161115010,122,1492473884000000000,-11.937582361742223,-0.35084656590778646
5651381227,5.5,1161115010,122,1492473885000000000,-11.937304583964444,-0.49304094126650083
5651381230,4.5,1161115010,122,1492473886000000000,-11.937026806186667,-0.6352353166252152
5651389679,5.5,1161115010,122,1492474061000000000,-11.888415695075556,-0.49304094126650083
5651389682,7.0,1161115010,122,1492474062000000000,-11.888137917297778,-0.27974937822842927
5651389803,8.0,1161115010,122,1492474063000000000,-11.88786013952,-0.13755500286971492
5651389806,9.0,1161115010,122,1492474064000000000,-11.887582361742222,0.004639372488999443
5651389810,10.5,1161115010,122,1492474065000000000,-11.887304583964445,0.217930935527071
5651389910,11.5,1161115010,122,1492474065000000000,-11.887304583964445,0.36012531088578537
5651391979,10.5,1161115010,122,1492474114000000000,-11.873693472853333,0.217930935527071
5651395820,9.0,1161115010,122,1492474198000000000,-11.85036013952,0.004639372488999443
5651395901,7.0,1161115010,122,1492474199000000000,-11.850082361742222,-0.27974937822842927
5651395824,8.0,1161115010,122,1492474199000000000,-11.850082361742222,-0.13755500286971492
5651395903,6.0,1161115010,122,1492474200000000000,-11.849804583964444,-0.42194375358714364
5651395906,5.0,1161115010,122,1492474201000000000,-11.849526806186667,-0.564138128945858
