id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5651488807,17.0,1161115022,112,1492476237000000000,-11.283971250631112,-0.6113744075829382
5651490537,18.0,1161115022,112,1492476276000000000,-11.273137917297777,-0.4502369668246443
5651492307,19.0,1161115022,112,1492476312000000000,-11.263137917297778,-0.2890995260663505
5651494090,20.0,1161115022,112,1492476354000000000,-11.251471250631111,-0.1279620853080567
5651496643,21.0,1161115022,112,1492476396000000000,-11.239804583964444,0.03317535545023713
5651498763,22.0,1161115022,112,1492476446000000000,-11.225915695075555,0.19431279620853095
5651501187,23.0,1161115022,112,1492476505000000000,-11.209526806186666,0.35545023696682476
5651504675,24.0,1161115022,112,1492476582000000000,-11.188137917297778,0.5165876777251186
5651509965,25.0,1161115022,112,1492476702000000000,-11.154804583964445,0.6777251184834123
5651522859,26.0,1161115022,112,1492476992000000000,-11.07424902840889,0.8388625592417062
5651768255,25.0,1161115022,112,1492482455000000000,-9.55674902840889,0.6777251184834123
5651962055,24.0,1161115022,112,1492487020000000000,-8.288693472853334,0.5165876777251186
5651963036,23.0,1161115022,112,1492487041000000000,-8.28286013952,0.35545023696682476
5651963732,22.0,1161115022,112,1492487054000000000,-8.27924902840889,0.19431279620853095
5651964442,21.0,1161115022,112,1492487070000000000,-8.274804583964444,0.03317535545023713
5651966009,22.0,1161115022,112,1492487107000000000,-8.264526806186666,0.19431279620853095
5651967452,23.0,1161115022,112,1492487136000000000,-8.256471250631112,0.35545023696682476
5651968627,24.0,1161115022,112,1492487168000000000,-8.247582361742221,0.5165876777251186
5651970386,25.0,1161115022,112,1492487213000000000,-8.235082361742222,0.6777251184834123
5651973253,24.0,1161115022,112,1492487275000000000,-8.21786013952,0.5165876777251186
5651974270,23.0,1161115022,112,1492487288000000000,-8.214249028408888,0.35545023696682476
5651975073,22.0,1161115022,112,1492487306000000000,-8.20924902840889,0.19431279620853095
5651975628,21.0,1161115022,112,1492487321000000000,-8.205082361742223,0.03317535545023713
5651976612,20.0,1161115022,112,1492487336000000000,-8.200915695075556,-0.1279620853080567
5651977305,19.0,1161115022,112,1492487350000000000,-8.197026806186667,-0.2890995260663505
5651978044,18.0,1161115022,112,1492487366000000000,-8.192582361742222,-0.4502369668246443
5651978785,17.0,1161115022,112,1492487384000000000,-8.187582361742223,-0.6113744075829382
5651979687,16.0,1161115022,112,1492487405000000000,-8.18174902840889,-0.7725118483412319
5651981005,15.0,1161115022,112,1492487436000000000,-8.173137917297778,-0.9336492890995257
5651983110,14.0,1161115022,112,1492487491000000000,-8.15786013952,-1.0947867298578196
5652450537,15.0,1161115022,112,1492497822000000000,-5.288137917297778,-0.9336492890995257
5652452241,16.0,1161115022,112,1492497858000000000,-5.278137917297777,-0.7725118483412319
5652454038,17.0,1161115022,112,1492497897000000000,-5.267304583964444,-0.6113744075829382
5652456054,18.0,1161115022,112,1492497936000000000,-5.256471250631111,-0.4502369668246443
5652457851,19.0,1161115022,112,1492497977000000000,-5.245082361742222,-0.2890995260663505
5652459878,20.0,1161115022,112,1492498023000000000,-5.232304583964445,-0.1279620853080567
5652462232,21.0,1161115022,112,1492498076000000000,-5.217582361742222,0.03317535545023713
5652465285,22.0,1161115022,112,1492498143000000000,-5.198971250631111,0.19431279620853095
5652470215,23.0,1161115022,112,1492498249000000000,-5.169526806186667,0.35545023696682476
5652479363,24.0,1161115022,112,1492498443000000000,-5.115637917297778,0.5165876777251186
5652981747,23.0,1161115022,112,1492508635000000000,-2.284526806186667,0.35545023696682476
5652982431,22.0,1161115022,112,1492508650000000000,-2.28036013952,0.19431279620853095
5652983119,21.0,1161115022,112,1492508665000000000,-2.2761934728533335,0.03317535545023713
5652985506,22.0,1161115022,112,1492508711000000000,-2.2634156950755555,0.19431279620853095
5652986950,23.0,1161115022,112,1492508741000000000,-2.255082361742222,0.35545023696682476
5652989782,24.0,1161115022,112,1492508782000000000,-2.2436934728533333,0.5165876777251186
5652992208,25.0,1161115022,112,1492508837000000000,-2.2284156950755554,0.6777251184834123
5652994323,24.0,1161115022,112,1492508878000000000,-2.2170268061866665,0.5165876777251186
5652995020,23.0,1161115022,112,1492508896000000000,-2.2120268061866666,0.35545023696682476
5652995711,22.0,1161115022,112,1492508911000000000,-2.20786013952,0.19431279620853095
5652996453,21.0,1161115022,112,1492508929000000000,-2.20286013952,0.03317535545023713
5652997375,20.0,1161115022,112,1492508944000000000,-2.1986934728533334,-0.1279620853080567
5652998353,19.0,1161115022,112,1492508962000000000,-2.1936934728533335,-0.2890995260663505
5652999125,18.0,1161115022,112,1492508977000000000,-2.1895268061866666,-0.4502369668246443
5652999997,17.0,1161115022,112,1492508997000000000,-2.183971250631111,-0.6113744075829382
5653001219,16.0,1161115022,112,1492509023000000000,-2.176749028408889,-0.7725118483412319
5653002814,15.0,1161115022,112,1492509057000000000,-2.1673045839644445,-0.9336492890995257
5653006437,14.0,1161115022,112,1492509134000000000,-2.1459156950755554,-1.0947867298578196
5653036980,15.0,1161115022,112,1492509773000000000,-1.9684156950755556,-0.9336492890995257
5653132367,16.0,1161115022,112,1492511704000000000,-1.4320268061866666,-0.7725118483412319
5653403628,17.0,1161115022,112,1492517212000000000,0.09797319381333333,-0.6113744075829382
5653505062,18.0,1161115022,112,1492519437000000000,0.7160287493688889,-0.4502369668246443
5653506966,19.0,1161115022,112,1492519483000000000,0.7288065271466667,-0.2890995260663505
5653508658,20.0,1161115022,112,1492519525000000000,0.7404731938133333,-0.1279620853080567
5653510808,21.0,1161115022,112,1492519570000000000,0.7529731938133334,0.03317535545023713
5653512775,22.0,1161115022,112,1492519619000000000,0.7665843049244444,0.19431279620853095
5653515281,23.0,1161115022,112,1492519678000000000,0.7829731938133333,0.35545023696682476
5653518734,24.0,1161115022,112,1492519755000000000,0.8043620827022222,0.5165876777251186
5653524456,25.0,1161115022,112,1492519871000000000,0.8365843049244445,0.6777251184834123
5653536198,26.0,1161115022,112,1492520116000000000,0.90463986048,0.8388625592417062
5654019844,25.0,1161115022,112,1492530238000000000,3.7163065271466666,0.6777251184834123
5654020533,24.0,1161115022,112,1492530251000000000,3.719917638257778,0.5165876777251186
5654021036,23.0,1161115022,112,1492530264000000000,3.7235287493688887,0.35545023696682476
5654021831,22.0,1161115022,112,1492530281000000000,3.728250971591111,0.19431279620853095
5654022716,21.0,1161115022,112,1492530301000000000,3.7338065271466667,0.03317535545023713
5654023531,20.0,1161115022,112,1492530317000000000,3.738250971591111,-0.1279620853080567
5654024473,19.0,1161115022,112,1492530337000000000,3.7438065271466665,-0.2890995260663505
5654025865,18.0,1161115022,112,1492530367000000000,3.75213986048,-0.4502369668246443
5654027457,17.0,1161115022,112,1492530402000000000,3.761862082702222,-0.6113744075829382
5654031630,16.0,1161115022,112,1492530487000000000,3.7854731938133335,-0.7725118483412319
5654055467,17.0,1161115022,112,1492530997000000000,3.92713986048,-0.6113744075829382
5654107588,18.0,1161115022,112,1492532071000000000,4.225473193813333,-0.4502369668246443
5654546163,19.0,1161115022,112,1492541032000000000,6.71463986048,-0.2890995260663505
5654548298,20.0,1161115022,112,1492541073000000000,6.726028749368889,-0.1279620853080567
5654550299,21.0,1161115022,112,1492541114000000000,6.737417638257778,0.03317535545023713
5654552037,22.0,1161115022,112,1492541155000000000,6.748806527146667,0.19431279620853095
5654554038,23.0,1161115022,112,1492541200000000000,6.761306527146667,0.35545023696682476
5654556345,24.0,1161115022,112,1492541253000000000,6.776028749368889,0.5165876777251186
5654559304,25.0,1161115022,112,1492541317000000000,6.793806527146667,0.6777251184834123
5654563403,26.0,1161115022,112,1492541403000000000,6.817695416035556,0.8388625592417062
5654570755,27.0,1161115022,112,1492541552000000000,6.859084304924444,1.0
5655027901,26.0,1161115022,112,1492551821000000000,9.711584304924445,0.8388625592417062
5655028657,25.0,1161115022,112,1492551840000000000,9.716862082702223,0.6777251184834123
5655029144,24.0,1161115022,112,1492551851000000000,9.719917638257778,0.5165876777251186
5655030164,23.0,1161115022,112,1492551866000000000,9.724084304924444,0.35545023696682476
5655030922,22.0,1161115022,112,1492551883000000000,9.728806527146666,0.19431279620853095
5655031796,21.0,1161115022,112,1492551901000000000,9.733806527146667,0.03317535545023713
5655032385,20.0,1161115022,112,1492551917000000000,9.73825097159111,-0.1279620853080567
5655033317,19.0,1161115022,112,1492551937000000000,9.743806527146667,-0.2890995260663505
5655034059,18.0,1161115022,112,1492551957000000000,9.749362082702222,-0.4502369668246443
5655035092,17.0,1161115022,112,1492551981000000000,9.75602874936889,-0.6113744075829382
5655036886,16.0,1161115022,112,1492552023000000000,9.767695416035556,-0.7725118483412319
