id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5651369724,21.5,1161114027,116,1492473622000000000,-12.01036013952,-0.016949712739141105
5651377578,22.5,1161114027,116,1492473805000000000,-11.959526806186666,-0.016948695766546482
5651386671,21.5,1161114027,116,1492473999000000000,-11.905637917297778,-0.016949712739141105
5651394745,22.5,1161114027,116,1492474177000000000,-11.856193472853333,-0.016948695766546482
5651404448,21.5,1161114027,116,1492474409000000000,-11.791749028408889,-0.016949712739141105
5651418832,22.5,1161114027,116,1492474688000000000,-11.714249028408888,-0.016948695766546482
5651429285,21.5,1161114027,116,1492474897000000000,-11.656193472853333,-0.016949712739141105
5651437366,22.5,1161114027,116,1492475075000000000,-11.606749028408888,-0.016948695766546482
5651455930,21.5,1161114027,116,1492475303000000000,-11.543415695075556,-0.016949712739141105
5651456033,22.5,1161114027,116,1492475481000000000,-11.49397125063111,-0.016948695766546482
5651498888,21.5,1161114027,116,1492476426000000000,-11.231471250631111,-0.016949712739141105
5651507283,22.5,1161114027,116,1492476620000000000,-11.177582361742223,-0.016948695766546482
5651990560,21.5,1161114027,116,1492487613000000000,-8.123971250631111,-0.016949712739141105
5651997497,22.5,1161114027,116,1492487776000000000,-8.078693472853333,-0.016948695766546482
5652252188,23.5,1161114027,116,1492493588000000000,-6.464249028408889,-0.01694767879395186
5652257035,22.5,1161114027,116,1492493699000000000,-6.433415695075555,-0.016948695766546482
5652282997,23.5,1161114027,116,1492494235000000000,-6.284526806186666,-0.01694767879395186
5652289298,22.5,1161114027,116,1492494380000000000,-6.2442490284088885,-0.016948695766546482
5652312300,23.5,1161114027,116,1492494867000000000,-6.108971250631111,-0.01694767879395186
5652317908,22.5,1161114027,116,1492494992000000000,-6.074249028408889,-0.016948695766546482
5652423416,23.5,1161114027,116,1492497214000000000,-5.457026806186667,-0.01694767879395186
5652430072,22.5,1161114027,116,1492497360000000000,-5.416471250631111,-0.016948695766546482
5652454628,23.5,1161114027,116,1492497884000000000,-5.270915695075556,-0.01694767879395186
5652462757,22.5,1161114027,116,1492498066000000000,-5.22036013952,-0.016948695766546482
5652486629,23.5,1161114027,116,1492498582000000000,-5.077026806186667,-0.01694767879395186
5652593361,22.5,1161114027,116,1492500855000000000,-4.445637917297778,-0.016948695766546482
5653011687,21.5,1161114027,116,1492509218000000000,-2.1225823617422224,-0.016949712739141105
5653022470,22.5,1161114027,116,1492509438000000000,-2.061471250631111,-0.016948695766546482
5653032939,999999.0,1161114027,116,1492509664000000000,-1.9986934728533334,1.0
5653032941,22.0,1161114027,116,1492509665000000000,-1.9984156950755556,-0.016949204252843793
5653071137,23.0,1161114027,116,1492510458000000000,-1.7781379172977778,-0.01694818728024917
5653085612,22.0,1161114027,116,1492510667000000000,-1.7200823617422223,-0.016949204252843793
5653491870,21.0,1161114027,116,1492519138000000000,0.6329731938133333,-0.016950221225438416
5653498998,22.0,1161114027,116,1492519283000000000,0.6732509715911111,-0.016949204252843793
5653615468,23.0,1161114027,116,1492521805000000000,1.3738065271466666,-0.01694818728024917
5653625195,22.0,1161114027,116,1492522009000000000,1.4304731938133333,-0.016949204252843793
5654135591,21.0,1161114027,116,1492532585000000000,4.368250971591111,-0.016950221225438416
5654145766,22.0,1161114027,116,1492532831000000000,4.436584304924445,-0.016949204252843793
5654297791,21.0,1161114027,116,1492535948000000000,5.3024176382577775,-0.016950221225438416
5654303674,22.0,1161114027,116,1492536096000000000,5.343528749368889,-0.016949204252843793
5654323164,21.0,1161114027,116,1492536500000000000,5.455750971591111,-0.016950221225438416
5654333628,22.0,1161114027,116,1492536719000000000,5.516584304924445,-0.016949204252843793
5654352057,21.0,1161114027,116,1492537104000000000,5.623528749368889,-0.016950221225438416
5654358299,22.0,1161114027,116,1492537231000000000,5.658806527146667,-0.016949204252843793
5654450647,21.0,1161114027,116,1492539095000000000,6.176584304924445,-0.016950221225438416
5654457078,22.0,1161114027,116,1492539222000000000,6.211862082702222,-0.016949204252843793
5654525492,21.0,1161114027,116,1492540600000000000,6.59463986048,-0.016950221225438416
5654538420,22.0,1161114027,116,1492540850000000000,6.664084304924445,-0.016949204252843793
5654553150,21.0,1161114027,116,1492541156000000000,6.749084304924445,-0.016950221225438416
5654559838,22.0,1161114027,116,1492541308000000000,6.791306527146666,-0.016949204252843793
5654881209,23.0,1161114027,116,1492548543000000000,8.80102874936889,-0.01694818728024917
5654922503,22.0,1161114027,116,1492549459000000000,9.055473193813333,-0.016949204252843793
5655061766,21.0,1161114027,116,1492552554000000000,9.915195416035555,-0.016950221225438416
5655072592,22.0,1161114027,116,1492552799000000000,9.983250971591112,-0.016949204252843793
5655181928,21.0,1161114027,116,1492555283000000000,10.673250971591111,-0.016950221225438416
5655187657,22.0,1161114027,116,1492555414000000000,10.70963986048,-0.016949204252843793
5655270494,21.0,1161114027,116,1492557017000000000,11.154917638257778,-0.016950221225438416
5655278175,22.0,1161114027,116,1492557149000000000,11.191584304924444,-0.016949204252843793
5655322585,21.0,1161114027,116,1492557889000000000,11.39713986048,-0.016950221225438416
5655338695,22.0,1161114027,116,1492558144000000000,11.467973193813334,-0.016949204252843793
