id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5651400969,49.5,1161114066,123,1492474350000000000,-11.808137917297778,-1.0
5651432368,50.5,1161114066,123,1492474984000000000,-11.632026806186667,1.0
5651799796,49.5,1161114066,123,1492483194000000000,-9.35147125063111,-1.0
5651808702,50.5,1161114066,123,1492483407000000000,-9.292304583964444,1.0
5651953222,49.5,1161114066,123,1492486813000000000,-8.346193472853333,-1.0
5651984522,50.5,1161114066,123,1492487522000000000,-8.149249028408889,1.0
5652493002,49.5,1161114066,123,1492498756000000000,-5.028693472853333,-1.0
5652539920,50.5,1161114066,123,1492499737000000000,-4.756193472853333,1.0
5654218354,49.5,1161114066,123,1492534306000000000,4.846306527146667,-1.0
5654234619,50.5,1161114066,123,1492534665000000000,4.946028749368889,1.0
5654284874,49.5,1161114066,123,1492535709000000000,5.236028749368889,-1.0
5654530215,50.5,1161114066,123,1492540723000000000,6.628806527146667,1.0
5655027774,49.5,1161114066,123,1492551792000000000,9.703528749368889,-1.0
5655047538,50.5,1161114066,123,1492552268000000000,9.83575097159111,1.0
5655257023,49.5,1161114066,123,1492556826000000000,11.101862082702223,-1.0
5655290843,50.5,1161114066,123,1492557378000000000,11.255195416035555,1.0
