id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5651401003,49.5,1161114003,123,1492474053000000000,-11.890637917297777,-1.0
5651432206,50.5,1161114003,123,1492474687000000000,-11.714526806186667,1.0
5651799254,49.5,1161114003,123,1492482897000000000,-9.433971250631112,-1.0
5651808516,50.5,1161114003,123,1492483109000000000,-9.375082361742223,1.0
5651953248,49.5,1161114003,123,1492486515000000000,-8.428971250631111,-1.0
5651984459,50.5,1161114003,123,1492487224000000000,-8.232026806186667,1.0
5652492993,49.5,1161114003,123,1492498458000000000,-5.111471250631111,-1.0
5652540286,50.5,1161114003,123,1492499441000000000,-4.838415695075556,1.0
5654216775,49.5,1161114003,123,1492534008000000000,4.763528749368889,-1.0
5654234499,50.5,1161114003,123,1492534366000000000,4.862973193813334,1.0
5654284801,49.5,1161114003,123,1492535410000000000,5.152973193813334,-1.0
5654529986,50.5,1161114003,123,1492540426000000000,6.546306527146666,1.0
5655026658,49.5,1161114003,123,1492551493000000000,9.620473193813334,-1.0
5655047629,50.5,1161114003,123,1492551971000000000,9.753250971591111,1.0
5655256118,49.5,1161114003,123,1492556527000000000,11.018806527146667,-1.0
5655290782,50.5,1161114003,123,1492557080000000000,11.172417638257778,1.0
