id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5651465285,27.0,1161114033,112,1492475714000000000,-11.429249028408888,-0.0006580716009322883
5651465745,26.0,1161114033,112,1492475724000000000,-11.426471250631112,-0.0006590722870230998
5651466030,25.0,1161114033,112,1492475731000000000,-11.424526806186666,-0.0006600729731139112
5651466565,24.0,1161114033,112,1492475743000000000,-11.421193472853334,-0.0006610736592047227
5651466845,23.0,1161114033,112,1492475750000000000,-11.419249028408888,-0.0006620743452955342
5651467616,22.0,1161114033,112,1492475764000000000,-11.41536013952,-0.0006630750313863456
5651467838,21.0,1161114033,112,1492475772000000000,-11.413137917297778,-0.0006640757174771571
5651468526,20.0,1161114033,112,1492475787000000000,-11.408971250631112,-0.0006650764035679686
5651469293,19.0,1161114033,112,1492475805000000000,-11.40397125063111,-0.00066607708965878
5651470289,18.0,1161114033,112,1492475825000000000,-11.398415695075556,-0.0006670777757495915
5651471300,17.0,1161114033,112,1492475849000000000,-11.391749028408888,-0.000668078461840403
5651472922,16.0,1161114033,112,1492475888000000000,-11.380915695075556,-0.0006690791479312145
5651474723,15.0,1161114033,112,1492475930000000000,-11.36924902840889,-0.000670079834022026
5651477343,14.0,1161114033,112,1492475993000000000,-11.35174902840889,-0.0006710805201128375
5651484393,13.0,1161114033,112,1492476154000000000,-11.307026806186666,-0.0006720812062036489
5651494949,12.0,1161114033,112,1492476381000000000,-11.24397125063111,-0.0006730818922944604
5651509193,13.0,1161114033,112,1492476697000000000,-11.156193472853333,-0.0006720812062036489
5651509899,14.0,1161114033,112,1492476712000000000,-11.152026806186667,-0.0006710805201128375
5651510706,15.0,1161114033,112,1492476727000000000,-11.14786013952,-0.000670079834022026
5651511277,16.0,1161114033,112,1492476741000000000,-11.143971250631111,-0.0006690791479312145
5651512151,17.0,1161114033,112,1492476760000000000,-11.138693472853333,-0.000668078461840403
5651513344,18.0,1161114033,112,1492476787000000000,-11.131193472853333,-0.0006670777757495915
5651514653,19.0,1161114033,112,1492476817000000000,-11.12286013952,-0.00066607708965878
5651516409,20.0,1161114033,112,1492476859000000000,-11.111193472853333,-0.0006650764035679686
5651518990,21.0,1161114033,112,1492476917000000000,-11.095082361742222,-0.0006640757174771571
5651521282,20.0,1161114033,112,1492476963000000000,-11.082304583964444,-0.0006650764035679686
5651522098,19.0,1161114033,112,1492476984000000000,-11.07647125063111,-0.00066607708965878
5651522804,18.0,1161114033,112,1492477001000000000,-11.071749028408888,-0.0006670777757495915
5651523360,17.0,1161114033,112,1492477014000000000,-11.068137917297777,-0.000668078461840403
5651524525,16.0,1161114033,112,1492477041000000000,-11.060637917297777,-0.0006690791479312145
