id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5652331370,6.5,1161114046,122,1492495253000000000,-6.001749028408889,-0.19391985260248737
5652334568,5.5,1161114046,122,1492495325000000000,-5.981749028408889,-0.2685398433901428
5652376475,4.5,1161114046,122,1492496248000000000,-5.72536013952,-0.3431598341777983
5652376514,3.5,1161114046,122,1492496249000000000,-5.725082361742222,-0.41777982496545374
5652376663,2.0,1161114046,122,1492496251000000000,-5.724526806186667,-0.5297098111469369
5652376669,1.0,1161114046,122,1492496252000000000,-5.724249028408889,-0.6043298019345924
5652376802,0.0,1161114046,122,1492496253000000000,-5.723971250631111,-0.6789497927222479
5652408375,1.0,1161114046,122,1492496905000000000,-5.54286013952,-0.6043298019345924
5652408562,2.5,1161114046,122,1492496906000000000,-5.542582361742222,-0.4923998157531092
5652408565,3.5,1161114046,122,1492496907000000000,-5.5423045839644445,-0.41777982496545374
5652408720,4.5,1161114046,122,1492496908000000000,-5.542026806186667,-0.3431598341777983
5652408722,5.5,1161114046,122,1492496909000000000,-5.541749028408889,-0.2685398433901428
5652408924,6.5,1161114046,122,1492496909000000000,-5.541749028408889,-0.19391985260248737
5652408932,9.5,1161114046,122,1492496911000000000,-5.541193472853333,0.02994011976047901
5652409097,14.0,1161114046,122,1492496912000000000,-5.540915695075555,0.3657300783049286
5652409088,11.5,1161114046,122,1492496912000000000,-5.540915695075555,0.17918010133578993
5652409106,16.5,1161114046,122,1492496913000000000,-5.5406379172977775,0.5522800552740672
5652409322,18.5,1161114046,122,1492496914000000000,-5.54036013952,0.7015200368493781
5652409325,20.5,1161114046,122,1492496915000000000,-5.540082361742222,0.8507600184246891
5652409607,18.0,1161114046,122,1492496919000000000,-5.5389712506311115,0.6642100414555504
5652409604,19.0,1161114046,122,1492496919000000000,-5.5389712506311115,0.7388300322432059
5652409610,17.0,1161114046,122,1492496920000000000,-5.538693472853334,0.5895900506678949
5652409740,16.0,1161114046,122,1492496921000000000,-5.538415695075556,0.5149700598802395
5652409745,14.0,1161114046,122,1492496922000000000,-5.538137917297778,0.3657300783049286
5652409743,15.0,1161114046,122,1492496922000000000,-5.538137917297778,0.44035006909258406
5652409880,13.0,1161114046,122,1492496925000000000,-5.537304583964445,0.29111008751727313
5652410146,12.0,1161114046,122,1492496930000000000,-5.5359156950755555,0.21649009672961766
5652410524,11.0,1161114046,122,1492496936000000000,-5.5342490284088885,0.1418701059419622
5652411025,10.0,1161114046,122,1492496946000000000,-5.531471250631111,0.06725011515430675
