id,value,station_id,parameter_id,unix_timestamp,norm_time,norm_value
5725889809,8.0,1161115023,122,1493870536000000000,-0.4590845372444444,-0.40909090909091034
5725895409,8.0,1161115023,122,1493870643000000000,-0.4293623150222222,-0.40909090909091034
5725897288,8.0,1161115023,122,1493870678000000000,-0.4196400928,-0.40909090909091034
5725898897,8.0,1161115023,122,1493870711000000000,-0.4104734261333333,-0.40909090909091034
5725899147,9.0,1161115023,122,1493870716000000000,-0.40908453724444444,1.0
5725905957,9.0,1161115023,122,1493870852000000000,-0.3713067594666667,1.0
5725913473,8.0,1161115023,122,1493871014000000000,-0.32630675946666665,-0.40909090909091034
5725915909,8.0,1161115023,122,1493871056000000000,-0.3146400928,-0.40909090909091034
5725922519,8.0,1161115023,122,1493871189000000000,-0.27769564835555555,-0.40909090909091034
5725922689,9.0,1161115023,122,1493871192000000000,-0.27686231502222225,1.0
5725929963,9.0,1161115023,122,1493871346000000000,-0.23408453724444445,1.0
5725934504,8.0,1161115023,122,1493871437000000000,-0.20880675946666666,-0.40909090909091034
5725937468,7.0,1161115023,122,1493871479000000000,-0.1971400928,-1.8181818181818208
5725943912,8.0,1161115023,122,1493871613000000000,-0.1599178705777778,-0.40909090909091034
5725944055,9.0,1161115023,122,1493871616000000000,-0.15908453724444444,1.0
5725958196,8.0,1161115023,122,1493871914000000000,-0.07630675946666667,-0.40909090909091034
5725967865,8.0,1161115023,122,1493872090000000000,-0.027417870577777777,-0.40909090909091034
5725967977,9.0,1161115023,122,1493872094000000000,-0.026306759466666666,1.0
5725979729,8.0,1161115023,122,1493872337000000000,0.041193240533333335,-0.40909090909091034
5725988446,8.0,1161115023,122,1493872513000000000,0.09008212942222223,-0.40909090909091034
5725988607,9.0,1161115023,122,1493872517000000000,0.09119324053333333,1.0
5726003885,8.0,1161115023,122,1493872814000000000,0.17369324053333332,-0.40909090909091034
5726012767,8.0,1161115023,122,1493872991000000000,0.2228599072,-0.40909090909091034
5726012840,9.0,1161115023,122,1493872994000000000,0.22369324053333334,1.0
5726025653,8.0,1161115023,122,1493873237000000000,0.29119324053333334,-0.40909090909091034
5726025918,8.0,1161115023,122,1493873243000000000,0.2928599072,-0.40909090909091034
5726034478,8.0,1161115023,122,1493873412000000000,0.33980435164444445,-0.40909090909091034
5726034609,9.0,1161115023,122,1493873416000000000,0.34091546275555556,1.0
5726049705,8.0,1161115023,122,1493873713000000000,0.4234154627555556,-0.40909090909091034
5726058148,8.0,1161115023,122,1493873889000000000,0.47230435164444445,-0.40909090909091034
5726058319,9.0,1161115023,122,1493873893000000000,0.47341546275555557,1.0
