id,value,station_id,parameter_id,unix_timestamp,norm_time
5716051151,14.5,1161114004,122,1493686808000000000,-0.48633629568
5716051154,13.5,1161114004,122,1493686809000000000,-0.4860585179022222
5716051156,12.0,1161114004,122,1493686810000000000,-0.48578074012444444
5716051208,9.5,1161114004,122,1493686811000000000,-0.4855029623466667
5716051205,10.5,1161114004,122,1493686811000000000,-0.4855029623466667
5716051211,8.0,1161114004,122,1493686812000000000,-0.4852251845688889
5716060274,9.0,1161114004,122,1493687008000000000,-0.43078074012444445
5716060277,10.5,1161114004,122,1493687009000000000,-0.4305029623466667
5716060281,12.0,1161114004,122,1493687010000000000,-0.43022518456888886
5716060372,13.5,1161114004,122,1493687010000000000,-0.43022518456888886
5716060375,15.0,1161114004,122,1493687011000000000,-0.4299474067911111
5716060378,16.5,1161114004,122,1493687012000000000,-0.42966962901333333
5716060502,17.5,1161114004,122,1493687013000000000,-0.42939185123555557
5716060504,18.0,1161114004,122,1493687014000000000,-0.4291140734577778
5716061914,17.0,1161114004,122,1493687042000000000,-0.42133629568
5716062487,16.0,1161114004,122,1493687053000000000,-0.41828074012444444
5716064203,16.0,1161114004,122,1493687097000000000,-0.40605851790222225
5716065295,16.0,1161114004,122,1493687120000000000,-0.39966962901333336
5716065935,13.0,1161114004,122,1493687136000000000,-0.3952251845688889
5716065930,14.5,1161114004,122,1493687136000000000,-0.3952251845688889
5716065939,12.0,1161114004,122,1493687137000000000,-0.3949474067911111
5716066026,10.5,1161114004,122,1493687138000000000,-0.39466962901333336
5716066029,9.5,1161114004,122,1493687139000000000,-0.39439185123555554
5716066034,8.0,1161114004,122,1493687140000000000,-0.39411407345777777
5716075346,9.5,1161114004,122,1493687315000000000,-0.34550296234666666
5716075557,10.5,1161114004,122,1493687316000000000,-0.3452251845688889
5716075561,12.0,1161114004,122,1493687317000000000,-0.34494740679111113
5716075733,13.5,1161114004,122,1493687318000000000,-0.3446696290133333
5716075736,15.0,1161114004,122,1493687318000000000,-0.3446696290133333
5716075739,16.5,1161114004,122,1493687319000000000,-0.34439185123555555
5716075944,17.0,1161114004,122,1493687320000000000,-0.3441140734577778
5716078110,18.0,1161114004,122,1493687346000000000,-0.33689185123555554
5716078892,17.0,1161114004,122,1493687358000000000,-0.33355851790222224
5716079909,16.0,1161114004,122,1493687373000000000,-0.32939185123555553
5716082075,16.0,1161114004,122,1493687417000000000,-0.31716962901333334
5716086541,15.0,1161114004,122,1493687515000000000,-0.2899474067911111
5716086544,13.5,1161114004,122,1493687516000000000,-0.2896696290133333
5716086665,12.5,1161114004,122,1493687517000000000,-0.28939185123555555
5716086672,10.0,1161114004,122,1493687518000000000,-0.2891140734577778
5716086669,11.0,1161114004,122,1493687518000000000,-0.2891140734577778
5716086675,8.5,1161114004,122,1493687519000000000,-0.28883629568
5716087321,8.0,1161114004,122,1493687524000000000,-0.28744740679111114
5716087413,8.0,1161114004,122,1493687526000000000,-0.28689185123555555
5716087591,8.0,1161114004,122,1493687532000000000,-0.2852251845688889
5716087802,8.0,1161114004,122,1493687536000000000,-0.2841140734577778
5716088730,8.0,1161114004,122,1493687553000000000,-0.27939185123555554
5716090453,8.0,1161114004,122,1493687591000000000,-0.26883629568
5716093255,8.0,1161114004,122,1493687640000000000,-0.2552251845688889
5716095950,9.0,1161114004,122,1493687700000000000,-0.2385585179022222
5716095953,10.5,1161114004,122,1493687700000000000,-0.2385585179022222
5716095957,12.0,1161114004,122,1493687701000000000,-0.23828074012444445
5716096022,15.0,1161114004,122,1493687702000000000,-0.23800296234666668
5716096019,13.5,1161114004,122,1493687702000000000,-0.23800296234666668
