id,value,station_id,parameter_id,unix_timestamp,norm_time
5679790799,10.0,1161114004,122,1492995663000000000,-0.47116083264
5679790803,11.5,1161114004,122,1492995664000000000,-0.4708830548622222
5679790807,12.5,1161114004,122,1492995665000000000,-0.47060527708444444
5679790938,14.5,1161114004,122,1492995665000000000,-0.47060527708444444
5679790945,16.0,1161114004,122,1492995666000000000,-0.4703274993066667
5679790949,17.5,1161114004,122,1492995667000000000,-0.4700497215288889
5679791072,18.0,1161114004,122,1492995668000000000,-0.4697719437511111
5679791827,18.0,1161114004,122,1492995684000000000,-0.46532749930666667
5679792644,17.0,1161114004,122,1492995701000000000,-0.46060527708444443
5679793197,16.0,1161114004,122,1492995713000000000,-0.45727194375111113
5679795038,16.0,1161114004,122,1492995747000000000,-0.44782749930666665
5679795206,16.0,1161114004,122,1492995751000000000,-0.44671638819555554
5679796038,16.0,1161114004,122,1492995762000000000,-0.44366083264
5679796415,16.0,1161114004,122,1492995765000000000,-0.44282749930666665
5679796417,16.0,1161114004,122,1492995766000000000,-0.4425497215288889
5679799256,16.0,1161114004,122,1492995792000000000,-0.43532749930666664
5679804587,13.0,1161114004,122,1492995903000000000,-0.4044941659733333
5679804584,14.5,1161114004,122,1492995903000000000,-0.4044941659733333
5679804659,12.0,1161114004,122,1492995904000000000,-0.40421638819555555
5679804663,10.5,1161114004,122,1492995905000000000,-0.4039386104177778
5679804666,9.5,1161114004,122,1492995906000000000,-0.40366083264
5679804761,9.0,1161114004,122,1492995907000000000,-0.4033830548622222
5679815772,10.0,1161114004,122,1492996126000000000,-0.3425497215288889
5679815913,11.0,1161114004,122,1492996127000000000,-0.3422719437511111
5679815916,12.5,1161114004,122,1492996127000000000,-0.3422719437511111
5679815920,14.0,1161114004,122,1492996128000000000,-0.3419941659733333
5679816006,15.5,1161114004,122,1492996129000000000,-0.34171638819555555
5679816009,17.0,1161114004,122,1492996130000000000,-0.3414386104177778
5679816013,18.0,1161114004,122,1492996131000000000,-0.34116083264
5679816235,18.0,1161114004,122,1492996135000000000,-0.3400497215288889
5679817670,17.0,1161114004,122,1492996162000000000,-0.3325497215288889
5679818286,16.0,1161114004,122,1492996175000000000,-0.3289386104177778
5679822413,16.0,1161114004,122,1492996253000000000,-0.3072719437511111
5679826549,15.0,1161114004,122,1492996334000000000,-0.2847719437511111
5679826553,14.0,1161114004,122,1492996335000000000,-0.2844941659733333
5679826558,12.5,1161114004,122,1492996336000000000,-0.28421638819555556
5679826669,11.5,1161114004,122,1492996337000000000,-0.2839386104177778
5679826673,10.0,1161114004,122,1492996337000000000,-0.2839386104177778
5679826676,9.0,1161114004,122,1492996338000000000,-0.28366083264
5679836864,11.5,1161114004,122,1492996535000000000,-0.22893861041777777
5679836862,10.0,1161114004,122,1492996535000000000,-0.22893861041777777
5679836867,13.0,1161114004,122,1492996536000000000,-0.22866083264
5679836993,14.5,1161114004,122,1492996537000000000,-0.2283830548622222
5679837001,17.5,1161114004,122,1492996538000000000,-0.22810527708444445
5679836997,16.0,1161114004,122,1492996538000000000,-0.22810527708444445
5679837109,18.0,1161114004,122,1492996539000000000,-0.22782749930666665
5679838661,17.0,1161114004,122,1492996569000000000,-0.21949416597333332
5679839247,16.0,1161114004,122,1492996581000000000,-0.21616083264
5679850332,15.0,1161114004,122,1492996798000000000,-0.15588305486222223
5679850336,14.0,1161114004,122,1492996799000000000,-0.15560527708444444
5679850462,12.5,1161114004,122,1492996800000000000,-0.15532749930666667
5679850467,11.5,1161114004,122,1492996801000000000,-0.15504972152888888
5679850470,10.0,1161114004,122,1492996801000000000,-0.15504972152888888
5679850625,9.0,1161114004,122,1492996802000000000,-0.1547719437511111
5679858064,9.0,1161114004,122,1492996940000000000,-0.11643861041777778
5679858357,9.0,1161114004,122,1492996946000000000,-0.1147719437511111
5679859313,9.0,1161114004,122,1492996967000000000,-0.10893861041777778
5679859862,9.0,1161114004,122,1492996977000000000,-0.10616083264
5679860009,9.0,1161114004,122,1492996980000000000,-0.10532749930666667
5679860252,9.0,1161114004,122,1492996985000000000,-0.10393861041777777
5679862180,10.0,1161114004,122,1492997022000000000,-0.09366083264
5679862183,11.5,1161114004,122,1492997023000000000,-0.09338305486222222
5679862186,13.0,1161114004,122,1492997024000000000,-0.09310527708444444
5679862283,14.5,1161114004,122,1492997025000000000,-0.09282749930666667
5679862287,16.0,1161114004,122,1492997026000000000,-0.09254972152888889
5679862291,17.5,1161114004,122,1492997026000000000,-0.09254972152888889
5679862387,18.0,1161114004,122,1492997027000000000,-0.09227194375111111
5679863703,17.0,1161114004,122,1492997054000000000,-0.0847719437511111
5679864256,16.0,1161114004,122,1492997067000000000,-0.08116083264
5679873823,15.0,1161114004,122,1492997262000000000,-0.026994165973333335
5679873905,13.5,1161114004,122,1492997263000000000,-0.026716388195555555
5679873910,11.0,1161114004,122,1492997264000000000,-0.02643861041777778
5679873907,12.5,1161114004,122,1492997264000000000,-0.02643861041777778
5679874032,10.0,1161114004,122,1492997265000000000,-0.02616083264
5679874035,9.0,1161114004,122,1492997266000000000,-0.025883054862222223
5679875109,9.0,1161114004,122,1492997289000000000,-0.019494165973333335
5679877790,9.0,1161114004,122,1492997345000000000,-0.003938610417777778
5679877936,9.0,1161114004,122,1492997347000000000,-0.0033830548622222224
5679884783,10.0,1161114004,122,1492997486000000000,0.03522805624888889
5679884909,11.0,1161114004,122,1492997487000000000,0.03550583402666667
5679884912,12.5,1161114004,122,1492997487000000000,0.03550583402666667
5679884915,14.0,1161114004,122,1492997488000000000,0.03578361180444444
