id,value,station_id,parameter_id,unix_timestamp,norm_time
5651548609,19.5,1161114004,122,1492477518000000000,-0.4009156455111111
5651548613,18.0,1161114004,122,1492477519000000000,-0.4006378677333333
5651548724,15.5,1161114004,122,1492477520000000000,-0.40036008995555555
5651548719,16.5,1161114004,122,1492477520000000000,-0.40036008995555555
5651548727,14.0,1161114004,122,1492477521000000000,-0.4000823121777778
5651548792,12.5,1161114004,122,1492477522000000000,-0.3998045344
5651557267,13.5,1161114004,122,1492477698000000000,-0.3509156455111111
5651557337,14.5,1161114004,122,1492477699000000000,-0.35063786773333333
5651557341,16.0,1161114004,122,1492477699000000000,-0.35063786773333333
5651557343,17.5,1161114004,122,1492477700000000000,-0.35036008995555556
5651557408,19.5,1161114004,122,1492477701000000000,-0.3500823121777778
5651557413,22.0,1161114004,122,1492477702000000000,-0.3498045344
5651557411,21.0,1161114004,122,1492477702000000000,-0.3498045344
5651557513,23.0,1161114004,122,1492477704000000000,-0.34924897884444445
5651558205,22.0,1161114004,122,1492477720000000000,-0.3448045344
5651558798,21.0,1161114004,122,1492477735000000000,-0.3406378677333333
5651559583,20.0,1161114004,122,1492477746000000000,-0.3375823121777778
5651568046,18.5,1161114004,122,1492477929000000000,-0.28674897884444445
5651568131,17.5,1161114004,122,1492477930000000000,-0.2864712010666667
5651568137,16.0,1161114004,122,1492477931000000000,-0.2861934232888889
5651568142,14.5,1161114004,122,1492477932000000000,-0.2859156455111111
5651568249,13.5,1161114004,122,1492477932000000000,-0.2859156455111111
5651568253,12.5,1161114004,122,1492477933000000000,-0.28563786773333333
5651576306,14.5,1161114004,122,1492478113000000000,-0.23563786773333334
5651576310,16.0,1161114004,122,1492478114000000000,-0.23536008995555555
5651576396,17.5,1161114004,122,1492478115000000000,-0.23508231217777778
5651576400,19.0,1161114004,122,1492478116000000000,-0.2348045344
5651576403,21.0,1161114004,122,1492478117000000000,-0.23452675662222222
5651576524,22.0,1161114004,122,1492478118000000000,-0.23424897884444446
5651577860,21.0,1161114004,122,1492478148000000000,-0.22591564551111112
5651578238,20.0,1161114004,122,1492478159000000000,-0.22286008995555556
5651590625,18.0,1161114004,122,1492478392000000000,-0.15813786773333333
5651590628,17.0,1161114004,122,1492478392000000000,-0.15813786773333333
5651590728,15.5,1161114004,122,1492478393000000000,-0.15786008995555556
5651590732,14.0,1161114004,122,1492478394000000000,-0.15758231217777777
5651590736,13.0,1161114004,122,1492478395000000000,-0.1573045344
5651590793,11.5,1161114004,122,1492478395000000000,-0.1573045344
5651598417,12.5,1161114004,122,1492478571000000000,-0.10841564551111112
5651598421,14.0,1161114004,122,1492478572000000000,-0.10813786773333334
5651598509,17.0,1161114004,122,1492478573000000000,-0.10786008995555556
5651598506,15.5,1161114004,122,1492478573000000000,-0.10786008995555556
5651598512,18.5,1161114004,122,1492478574000000000,-0.10758231217777778
5651598633,20.5,1161114004,122,1492478575000000000,-0.1073045344
5651598765,21.5,1161114004,122,1492478578000000000,-0.10647120106666666
5651599910,20.5,1161114004,122,1492478604000000000,-0.09924897884444445
5651600412,19.5,1161114004,122,1492478615000000000,-0.09619342328888889
5651601070,18.5,1161114004,122,1492478629000000000,-0.0923045344
5651612524,17.5,1161114004,122,1492478883000000000,-0.021748978844444444
5651612527,16.0,1161114004,122,1492478884000000000,-0.021471201066666668
5651612619,14.5,1161114004,122,1492478884000000000,-0.021471201066666668
5651612625,13.5,1161114004,122,1492478885000000000,-0.021193423288888888
5651612628,12.0,1161114004,122,1492478886000000000,-0.020915645511111112
5651612745,11.0,1161114004,122,1492478887000000000,-0.020637867733333332
5651620831,12.0,1161114004,122,1492479062000000000,0.027973243377777776
5651620834,13.5,1161114004,122,1492479062000000000,0.027973243377777776
5651620837,15.0,1161114004,122,1492479063000000000,0.028251021155555556
5651620943,16.5,1161114004,122,1492479064000000000,0.028528798933333332
5651620946,18.0,1161114004,122,1492479065000000000,0.02880657671111111
5651620949,20.0,1161114004,122,1492479065000000000,0.02880657671111111
5651621065,21.0,1161114004,122,1492479068000000000,0.029639910044444443
5651621845,20.0,1161114004,122,1492479084000000000,0.03408435448888889
5651622636,19.0,1161114004,122,1492479101000000000,0.03880657671111111
5651623191,18.0,1161114004,122,1492479112000000000,0.041862132266666664
5651635826,16.0,1161114004,122,1492479397000000000,0.12102879893333333
5651635829,14.5,1161114004,122,1492479398000000000,0.12130657671111111
5651635917,13.5,1161114004,122,1492479399000000000,0.1215843544888889
5651635921,12.0,1161114004,122,1492479400000000000,0.12186213226666667
5651636020,10.5,1161114004,122,1492479401000000000,0.12213991004444444
5651645688,14.0,1161114004,122,1492479581000000000,0.17213991004444446
5651645611,12.5,1161114004,122,1492479581000000000,0.17213991004444446
5651645694,15.5,1161114004,122,1492479582000000000,0.17241768782222222
5651645698,17.5,1161114004,122,1492479583000000000,0.1726954656
5651645790,19.0,1161114004,122,1492479584000000000,0.17297324337777778
5651645795,20.0,1161114004,122,1492479584000000000,0.17297324337777778
5651647287,19.0,1161114004,122,1492479614000000000,0.1813065767111111
5651647788,18.0,1161114004,122,1492479624000000000,0.18408435448888888
5651661008,16.5,1161114004,122,1492479947000000000,0.27380657671111114
5651661011,15.5,1161114004,122,1492479949000000000,0.27436213226666667
5651661015,14.0,1161114004,122,1492479949000000000,0.27436213226666667
5651661211,12.5,1161114004,122,1492479950000000000,0.27463991004444444
5651661216,11.5,1161114004,122,1492479951000000000,0.2749176878222222
5651661220,10.0,1161114004,122,1492479951000000000,0.2749176878222222
5651670536,12.0,1161114004,122,1492480164000000000,0.3340843544888889
5651670545,15.0,1161114004,122,1492480165000000000,0.33436213226666667
5651670541,13.5,1161114004,122,1492480165000000000,0.33436213226666667
5651670636,16.5,1161114004,122,1492480166000000000,0.33463991004444443
5651670639,18.5,1161114004,122,1492480167000000000,0.3349176878222222
5651670643,19.5,1161114004,122,1492480168000000000,0.3351954656
5651672024,18.5,1161114004,122,1492480200000000000,0.3440843544888889
5651672408,17.5,1161114004,122,1492480210000000000,0.3468621322666667
5651681183,16.5,1161114004,122,1492480418000000000,0.40463991004444444
5651681187,15.0,1161114004,122,1492480419000000000,0.4049176878222222
5651681189,14.0,1161114004,122,1492480419000000000,0.4049176878222222
5651681296,12.5,1161114004,122,1492480420000000000,0.4051954656
